movieId	type
tt6582066	Sci-Fi
tt2696534	News
tt7312184	Talk-Show
tt2341963	Action
tt2341963	Adventure
tt2341963	Horror
tt7856050	Drama
tt7856050	Romance
tt8205664	News
tt8010296	Short
tt9127736	Drama
tt9127736	Romance
tt8549704	Comedy
tt8549704	Drama
tt8549704	Romance
tt0378825	\N
tt3265472	Drama
tt0916276	Crime
tt0916276	Drama
tt0916276	Romance
tt3708752	Short
tt0464906	Drama
tt0464906	Short
tt5862824	\N
tt5847572	Short
tt1694210	Drama
tt1694210	Romance
tt8130384	Documentary
tt8130384	History
tt8130384	Short
tt5542908	Comedy
tt5542908	Family
tt5542908	Talk-Show
tt6226636	Documentary
tt5189170	Drama
tt5189170	Short
tt4086582	Music
tt0760375	Action
tt0760375	Crime
tt0760375	Drama
tt1533049	Comedy
tt1533049	Drama
tt1533049	Short
tt7004046	Drama
tt7004046	Short
tt1195965	Comedy
tt1195965	Drama
tt1195965	Romance
tt1731901	Sport
tt1731901	Talk-Show
tt5725224	Documentary
tt5725224	Short
tt3870568	Crime
tt3870568	Drama
tt3870568	Mystery
tt6833222	Documentary
tt1696926	Drama
tt3364936	\N
tt1321298	Reality-TV
tt3636528	Comedy
tt3636528	Drama
tt3636528	Fantasy
tt7603502	Talk-Show
tt1993216	Drama
tt1993216	Fantasy
tt1993216	Horror
tt6715866	Drama
tt6715866	Romance
tt4090990	\N
tt3031276	Talk-Show
tt8652818	Animation
tt8652818	Drama
tt8652818	Fantasy
tt8929332	\N
tt3368232	Drama
tt3368232	Romance
tt1408200	Drama
tt3819282	Comedy
tt3819282	Talk-Show
tt0647444	Music
tt6058420	Documentary
tt2071592	\N
tt2000601	News
tt8309676	\N
tt2558308	Reality-TV
tt8068548	\N
tt0134336	Adult
tt0134336	Comedy
tt8985256	Documentary
tt8985256	History
tt5897910	Adventure
tt1719529	Comedy
tt1719529	Short
tt5951756	Sport
tt6023826	Comedy
tt1235131	Comedy
tt1235131	Short
tt5368688	Drama
tt5368688	Romance
tt7261718	Comedy
tt7261718	Drama
tt7261718	Romance
tt5754482	Drama
tt5766406	Documentary
tt5410314	News
tt2185990	Comedy
tt8143976	Drama
tt5448094	Crime
tt5448094	Drama
tt4047100	Drama
tt1966956	\N
tt2353730	Reality-TV
tt0394438	\N
tt7564608	Adult
tt0555047	Talk-Show
tt5656834	Documentary
tt3632120	News
tt3632120	Talk-Show
tt5116850	Comedy
tt5116850	Drama
tt5116850	Short
tt0312502	Drama
tt0312502	Short
tt0662225	Comedy
tt6908184	Sport
tt8121278	Animation
tt8121278	Comedy
tt8121278	Family
tt1216777	Drama
tt1216777	Music
tt1216777	Romance
tt8171020	Adventure
tt8171020	Game-Show
tt8171020	Reality-TV
tt1242749	\N
tt4293368	Drama
tt4293368	Romance
tt0087554	Comedy
tt0087554	Drama
tt0087554	Romance
tt0776645	Sci-Fi
tt1236019	Drama
tt1236019	Music
tt1236019	Romance
tt6780832	Music
tt2079762	Documentary
tt6992804	Drama
tt7015408	Adventure
tt7015408	Family
tt7015408	Fantasy
tt7498116	Reality-TV
tt5328040	\N
tt0721237	Crime
tt0721237	Drama
tt0464539	Adult
tt7662084	Family
tt1028109	Drama
tt1028109	Romance
tt0855143	Action
tt0855143	Adventure
tt0855143	Animation
tt4209694	News
tt4209694	Short
tt0730320	Music
tt2287921	Short
tt0928550	Game-Show
tt4476772	Reality-TV
tt0391762	Action
tt0391762	Crime
tt8263096	News
tt1823019	Talk-Show
tt1207987	Crime
tt1207987	Drama
tt4909840	Comedy
tt4329410	\N
tt2541332	Drama
tt2541332	Family
tt2336164	Comedy
tt1700057	News
tt2569214	Action
tt2569214	Drama
tt2569214	Thriller
tt8551710	Drama
tt8551710	Romance
tt0220167	Animation
tt0220167	Family
tt2096851	Adventure
tt2096851	Family
tt2096851	Fantasy
tt0966693	Comedy
tt0966693	Drama
tt0966693	Reality-TV
tt4948342	\N
tt6238958	Adult
tt8394550	Comedy
tt8394550	Family
tt4017132	Comedy
tt4017132	Reality-TV
tt2658990	Comedy
tt7120382	Thriller
tt0677411	Action
tt0677411	Adventure
tt0677411	Sci-Fi
tt0672430	Comedy
tt0539531	Comedy
tt6120164	News
tt3239964	Drama
tt8445670	Drama
tt8445670	Romance
tt4606558	Romance
tt6305196	Animation
tt6305196	Comedy
tt6305196	Drama
tt7961294	\N
tt0580353	Comedy
tt0580353	Music
tt0537838	Comedy
tt2379371	Reality-TV
tt5571124	Reality-TV
tt4459424	Biography
tt4459424	Documentary
tt4459424	History
tt4016580	Adult
tt1412009	Documentary
tt5213694	Action
tt5213694	Drama
tt5213694	Romance
tt7142182	Action
tt7142182	Crime
tt7142182	Drama
tt5551026	Drama
tt2722664	Sport
tt9047842	Comedy
tt9047842	Short
tt4151040	Comedy
tt4151040	Talk-Show
tt0951219	Drama
tt3437386	Drama
tt3437386	Romance
tt6595136	Romance
tt1744506	Drama
tt1744506	Horror
tt1314768	Documentary
tt1314768	Short
tt4405840	\N
tt1917254	Comedy
tt1917254	News
tt5940446	Talk-Show
tt8452292	News
tt0311425	Drama
tt2778822	Short
tt1140808	Talk-Show
tt3934366	News
tt3133530	Music
tt3133530	Talk-Show
tt8220542	Drama
tt8519856	Drama
tt8519856	Romance
tt7383174	\N
tt1452361	Comedy
tt0527479	Action
tt0527479	Crime
tt0527479	Drama
tt0380943	Comedy
tt4484758	Short
tt8778388	News
tt4507976	News
tt4507976	Talk-Show
tt1788979	Crime
tt1788979	Thriller
tt5332348	Action
tt5332348	Animation
tt3984006	Comedy
tt3984006	Short
tt2000006	\N
tt4036272	Reality-TV
tt0410686	Adult
tt1968140	Comedy
tt1968140	News
tt1439791	Talk-Show
tt1733758	Reality-TV
tt0420087	Comedy
tt0420087	Drama
tt0420087	Music
tt1035744	Comedy
tt1035744	Family
tt1035744	Talk-Show
tt0025314	Biography
tt0025314	Drama
tt0773387	Family
tt0773387	Western
tt3332222	Documentary
tt3332222	News
tt0471623	Adult
tt9146994	Comedy
tt1128837	Comedy
tt2022740	News
tt2022740	Talk-Show
tt0467015	Comedy
tt0467015	Short
tt2110805	Documentary
tt5602720	News
tt4216522	Crime
tt1941330	Drama
tt1941330	Romance
tt1941330	Thriller
tt2291308	Drama
tt2291308	Romance
tt4001248	Comedy
tt9032772	\N
tt2215477	Drama
tt2215477	Musical
tt2215477	Romance
tt5829544	Talk-Show
tt1625678	\N
tt6389374	Drama
tt6389374	Family
tt6389374	Romance
tt7429484	Drama
tt1122894	Documentary
tt1122894	Music
tt1607110	Talk-Show
tt2068952	Documentary
tt2292157	Comedy
tt2292157	News
tt8644414	Talk-Show
tt3749780	Comedy
tt3749780	Romance
tt0182507	Comedy
tt4049734	Drama
tt4049734	Short
tt3489072	Reality-TV
tt1316660	Comedy
tt5421572	Mystery
tt5711648	Talk-Show
tt2091777	Documentary
tt7086764	Crime
tt7086764	Drama
tt7086764	Romance
tt5095286	Comedy
tt8534538	Drama
tt5967290	Comedy
tt5967290	Romance
tt0011398	Comedy
tt0483898	Drama
tt8529098	Drama
tt8529098	Family
tt8529098	Musical
tt7776002	\N
tt0105245	Horror
tt1102818	Drama
tt1102818	Talk-Show
tt4841526	Thriller
tt1537275	Comedy
tt1537275	Short
tt2081336	Drama
tt2081336	Romance
tt2081336	Short
tt7892376	Talk-Show
tt1512336	Family
tt8708230	Reality-TV
tt5651368	Reality-TV
tt5380904	News
tt8345914	News
tt8345914	Talk-Show
tt9054004	News
tt9054004	Sport
tt9054004	Talk-Show
tt1427126	Short
tt1320174	\N
tt1110212	Drama
tt0138420	Crime
tt0138420	Drama
tt0138420	Thriller
tt5128474	Drama
tt5128474	Short
tt4694418	Drama
tt4694418	Romance
tt0145129	Adult
tt5503956	Reality-TV
tt1007517	News
tt5677932	Drama
tt0423028	Biography
tt0423028	Documentary
tt1300894	Music
tt3083462	News
tt8125570	Drama
tt8125570	Short
tt2313745	Crime
tt2313745	Drama
tt7182328	Documentary
tt7099172	Music
tt8341318	\N
tt1853734	Animation
tt1853734	Documentary
tt1853734	History
tt0202872	Action
tt0202872	Adventure
tt0202872	Crime
tt5855716	Drama
tt5855716	Short
tt5961146	Adult
tt8907172	Comedy
tt1536341	Comedy
tt2704530	Drama
tt2150370	Reality-TV
tt2113938	Comedy
tt6089432	Short
tt6089432	Thriller
tt0390128	Comedy
tt8618504	Sci-Fi
tt8618504	Short
tt3001218	News
tt3001218	Talk-Show
tt1440672	Talk-Show
tt1098064	Drama
tt1939393	Talk-Show
tt2870578	Action
tt2870578	Comedy
tt2870578	Crime
tt3712470	Drama
tt3712470	Mystery
tt3712470	Short
tt5502452	Comedy
tt0304986	Comedy
tt2194712	Comedy
tt6672904	Drama
tt6672904	Romance
tt7088886	\N
tt0846337	Crime
tt5845440	Thriller
tt1700972	Drama
tt5852538	Drama
tt5852538	History
tt5852538	War
tt2483356	Documentary
tt2483356	Music
tt2483356	Musical
tt1042719	Comedy
tt1042719	Music
tt1042719	Talk-Show
tt0920077	Adventure
tt0920077	Comedy
tt0920077	Drama
tt3381942	Drama
tt7749064	Animation
tt7749064	Family
tt0079174	Animation
tt0079174	Comedy
tt0079174	Family
tt6282846	News
tt3012278	Comedy
tt3012278	Talk-Show
tt8593036	Action
tt8593036	Comedy
tt8593036	Drama
tt1737700	Documentary
tt1737700	Short
tt9200914	Drama
tt6563100	Short
tt6563100	Sport
tt0846256	Comedy
tt5611468	Comedy
tt3875858	Game-Show
tt8876292	Animation
tt8876292	Comedy
tt8876292	Family
tt8783640	Adult
tt8530198	\N
tt3181334	News
tt3181334	Talk-Show
tt0593280	Comedy
tt0593280	Family
tt9075476	Talk-Show
tt6760054	Music
tt6760054	Short
tt4470016	Drama
tt4470016	History
tt4470016	War
tt5512456	Documentary
tt6585264	Drama
tt5254752	Action
tt5254752	Animation
tt5254752	Comedy
tt1735369	Comedy
tt1735369	Short
tt0610188	Crime
tt0610188	Drama
tt2205773	Animation
tt2205773	Comedy
tt2205773	Family
tt0852458	Comedy
tt0852458	Romance
tt0852458	Sport
tt0695282	Comedy
tt0695282	Family
tt5886290	Drama
tt5886290	Romance
tt7311454	Comedy
tt7311454	Romance
tt1090704	Music
tt5991810	Comedy
tt4405090	Music
tt4756318	Crime
tt4756318	Documentary
tt7391948	Comedy
tt7391948	Game-Show
tt4208002	Crime
tt8932304	\N
tt5042612	Music
tt5042612	Short
tt1726766	Drama
tt1726766	Romance
tt1726766	Short
tt1539457	Reality-TV
tt5910036	Fantasy
tt8217020	Action
tt8217020	Animation
tt8217020	Comedy
tt7086662	Horror
tt7086662	Short
tt3283716	Comedy
tt7961258	Drama
tt3217722	Biography
tt0146093	\N
tt1913074	News
tt1913074	Short
tt1655238	News
tt5509426	\N
tt0079299	Drama
tt4158098	Drama
tt5647190	\N
tt0841641	Crime
tt0231419	Drama
tt0231419	Mystery
tt0231419	Sci-Fi
tt7002728	Comedy
tt5913228	Comedy
tt1942415	Comedy
tt5420622	Documentary
tt5420622	History
tt0391009	Music
tt1526493	Family
tt1526493	Game-Show
tt8297184	Documentary
tt5590908	Talk-Show
tt4255466	\N
tt0478918	Horror
tt0478918	Short
tt1730681	Short
tt6350788	Action
tt6350788	Animation
tt6350788	Comedy
tt6179238	Drama
tt6179238	History
tt6492512	Music
tt3813212	Comedy
tt3813212	Short
tt1885371	Biography
tt1885371	Documentary
tt1885371	Short
tt7801514	Drama
tt8168220	Drama
tt8168220	Romance
tt1650414	Drama
tt1650414	War
tt0552253	Crime
tt0552253	Drama
tt0552253	Mystery
tt0202729	\N
tt1477889	Adventure
tt1477889	Animation
tt1477889	Family
tt8287322	Sport
tt9176644	Reality-TV
tt2750696	Adventure
tt2750696	Game-Show
tt2750696	Reality-TV
tt0284960	Short
tt2068145	Talk-Show
tt0721292	Family
tt4899042	Comedy
tt4899042	Drama
tt4899042	Romance
tt0665499	News
tt0665499	Talk-Show
tt1783543	Talk-Show
tt4690974	Comedy
tt4690974	Drama
tt4690974	Family
tt3398276	Game-Show
tt1590010	Documentary
tt2839952	News
tt0328351	\N
tt2182969	Comedy
tt2182969	Talk-Show
tt1055960	Drama
tt0361734	Documentary
tt2223846	Mystery
tt2263428	Comedy
tt2263428	Short
tt0646012	Drama
tt0646012	Romance
tt4867898	\N
tt4545738	Documentary
tt0703636	Comedy
tt0703636	Fantasy
tt0955261	Documentary
tt0955261	Short
tt3097820	Comedy
tt3097820	Game-Show
tt7579452	Crime
tt7579452	Short
tt2181386	Adventure
tt0000748	Action
tt0000748	Short
tt0000748	Western
tt3686206	Animation
tt3686206	Drama
tt3686206	Family
tt1169501	Romance
tt2038432	News
tt0267279	Adult
tt6117296	Comedy
tt8286310	Comedy
tt8286310	Game-Show
tt0763685	\N
tt2180205	Comedy
tt2180205	Drama
tt0788105	Adventure
tt1663686	Short
tt7375272	Comedy
tt1129025	Drama
tt1129025	Family
tt1129025	Fantasy
tt0301636	Action
tt0301636	Adventure
tt0301636	Fantasy
tt5513076	Comedy
tt8056728	Animation
tt8056728	Comedy
tt8056728	Family
tt6366122	Comedy
tt6366122	Drama
tt6366122	Romance
tt1432120	Romance
tt1432120	Short
tt3894862	News
tt3894862	Talk-Show
tt0372048	\N
tt9057290	\N
tt6393418	Comedy
tt2020080	Documentary
tt2020080	Short
tt8013744	\N
tt5737090	Drama
tt5737090	Romance
tt0733116	Drama
tt4312688	Action
tt4312688	Drama
tt4312688	Short
tt2023011	Reality-TV
tt6804906	Music
tt2395487	Documentary
tt9107924	Reality-TV
tt9107924	Romance
tt3310794	Family
tt3310794	Game-Show
tt7983688	Documentary
tt3211768	Comedy
tt3211768	Talk-Show
tt6497282	Talk-Show
tt9070354	Music
tt9070354	Short
tt8410536	\N
tt4497742	Comedy
tt0079000	Drama
tt5863098	Reality-TV
tt8421800	News
tt0732856	Drama
tt4936898	\N
tt1027138	Adult
tt1027138	Crime
tt2001509	Comedy
tt2001509	Drama
tt2001509	Music
tt7007436	News
tt7007436	Talk-Show
tt3236648	\N
tt0891095	Music
tt1464074	Drama
tt3751592	Documentary
tt5698098	Comedy
tt5698098	Short
tt6510982	Drama
tt8057232	Drama
tt0213798	Documentary
tt0213798	Short
tt8532076	Family
tt8532076	Game-Show
tt8532076	Musical
tt1138236	Comedy
tt1792050	Documentary
tt5008740	Documentary
tt7550372	Documentary
tt0612059	Drama
tt0612059	Sci-Fi
tt0612059	Thriller
tt5425462	Romance
tt5425462	Short
tt0440968	Documentary
tt1551033	Reality-TV
tt8339602	Family
tt8339602	Game-Show
tt8339602	Sport
tt0163760	\N
tt0740275	Drama
tt5563182	Adult
tt6557496	Comedy
tt6557496	Talk-Show
tt6266766	Drama
tt6266766	Musical
tt6266766	Romance
tt2668332	Reality-TV
tt0132248	Drama
tt0132248	Thriller
tt9129658	Short
tt9129658	Thriller
tt3222528	Drama
tt1963567	Comedy
tt1330748	Talk-Show
tt2891504	Comedy
tt2891504	Drama
tt2891504	Romance
tt6644994	Drama
tt6644994	Romance
tt1224931	Adventure
tt1224931	Comedy
tt1224931	Family
tt0541202	Thriller
tt9136982	Drama
tt1585283	Drama
tt1585283	Mystery
tt1585283	Romance
tt1622313	Comedy
tt1622313	Short
tt8756188	Drama
tt8708494	Fantasy
tt8255836	Adventure
tt8255836	Animation
tt8255836	Comedy
tt0911602	Comedy
tt0911602	Family
tt5562378	Reality-TV
tt9153898	Documentary
tt6048968	Comedy
tt1347620	Drama
tt6940396	News
tt1867883	Documentary
tt8374574	Romance
tt2070033	Reality-TV
tt1602211	Drama
tt1602211	Romance
tt5172256	\N
tt4198778	Documentary
tt8273052	Talk-Show
tt5763814	Music
tt5631314	Drama
tt7068190	Drama
tt7068190	Short
tt0559476	Comedy
tt1540955	Reality-TV
tt5127196	Crime
tt5127196	Drama
tt3172906	News
tt6196342	Talk-Show
tt6708740	Comedy
tt6960936	Comedy
tt6960936	Drama
tt6960936	Romance
tt4613860	Animation
tt4613860	Comedy
tt4613860	Fantasy
tt0196810	Comedy
tt4286324	Drama
tt4286324	Short
tt2400601	News
tt5212696	Crime
tt1556662	Fantasy
tt1556662	Short
tt8957422	Horror
tt8957422	Short
tt0362008	Documentary
tt0362008	Short
tt2088026	Animation
tt2088026	Drama
tt2088026	Music
tt6817422	Comedy
tt4643108	Crime
tt4643108	Documentary
tt4643108	Drama
tt0941175	Drama
tt0941175	Romance
tt8907432	\N
tt6453530	Comedy
tt1798878	Adventure
tt1798878	Fantasy
tt1798878	Romance
tt5873356	Music
tt5873356	Reality-TV
tt8219046	Reality-TV
tt1166899	Documentary
tt1166899	Sport
tt2362491	Comedy
tt2362491	News
tt2362491	Talk-Show
tt8438102	Drama
tt8438102	Romance
tt7171790	Crime
tt7171790	Drama
tt7171790	Romance
tt1488923	Family
tt8136998	Documentary
tt0356939	Documentary
tt0356939	Musical
tt0356939	Short
tt6089822	Comedy
tt2188942	Comedy
tt2188942	Romance
tt2188942	Sci-Fi
tt1968111	Comedy
tt1968111	News
tt1606453	\N
tt0921752	Comedy
tt0921752	Crime
tt0921752	Drama
tt3966812	Drama
tt3966812	Short
tt8840056	Adult
tt9072930	Crime
tt3651176	Drama
tt8597766	Drama
tt4029848	Animation
tt4029848	Documentary
tt4029848	Drama
tt5637546	Animation
tt2344447	News
tt2344447	Reality-TV
tt4802006	Documentary
tt6780108	Drama
tt6780108	Romance
tt1125973	Comedy
tt9001466	Drama
tt9001466	Short
tt1128993	Talk-Show
tt6178138	Drama
tt6178138	Romance
tt5870520	Drama
tt5870520	Romance
tt6035862	Music
tt5448624	Comedy
tt5448624	Reality-TV
tt3766932	Talk-Show
tt7116282	Drama
tt7116282	Music
tt7116282	Short
tt2841158	Drama
tt3844420	Crime
tt3844420	Drama
tt3844420	Mystery
tt8254104	Drama
tt5926450	News
tt6682440	Talk-Show
tt0740115	Romance
tt4920178	Mystery
tt4920178	Short
tt1232265	Adventure
tt1501005	Crime
tt1501005	Drama
tt8007948	Drama
tt8007948	Romance
tt1536765	Comedy
tt1536765	Romance
tt8517352	News
tt4661930	Comedy
tt4661930	Talk-Show
tt1958580	\N
tt5395372	News
tt2757032	Music
tt2757032	Short
tt7327692	\N
tt1708548	Reality-TV
tt1708548	Talk-Show
tt0998814	Comedy
tt6753602	Documentary
tt6753602	News
tt1388733	News
tt2066439	Drama
tt2066439	Romance
tt2066439	Thriller
tt1761155	Game-Show
tt8163488	Comedy
tt8163488	Short
tt8163488	Talk-Show
tt7052290	Documentary
tt7052290	Short
tt1055625	Talk-Show
tt2296396	News
tt4903120	Comedy
tt8380190	Romance
tt0592478	Documentary
tt0592478	Music
tt8968454	Biography
tt8968454	Documentary
tt8968454	History
tt4845214	News
tt3837180	Drama
tt0831264	Animation
tt0831264	Family
tt2052288	\N
tt0320923	\N
tt4199320	Documentary
tt4199320	Short
tt9003036	Reality-TV
tt8445186	Drama
tt2359403	Comedy
tt2359403	Drama
tt2359403	Short
tt6253370	Comedy
tt4585940	Comedy
tt4585940	Short
tt0141624	Documentary
tt8829330	Biography
tt8829330	Drama
tt8829330	History
tt5014700	\N
tt8658480	Crime
tt8658480	Drama
tt8658480	Mystery
tt2833216	Horror
tt2299378	Comedy
tt2299378	Crime
tt2299378	Drama
tt0050134	Comedy
tt3878444	Comedy
tt3878444	Drama
tt5670994	Comedy
tt0991153	Documentary
tt5682504	Drama
tt5682504	Romance
tt3978176	News
tt6332632	Action
tt6332632	Comedy
tt7200480	Reality-TV
tt4327538	Drama
tt1654419	Action
tt1654419	Crime
tt1654419	Drama
tt7473698	Family
tt0525710	Crime
tt0525710	Drama
tt5910450	Adult
tt0963670	Documentary
tt0963670	History
tt2566038	Romance
tt3260022	Drama
tt3260022	Fantasy
tt3260022	Mystery
tt0992291	Animation
tt0992291	Comedy
tt0992291	Family
tt7374466	Documentary
tt7443372	Comedy
tt7443372	Romance
tt7380722	Documentary
tt7380722	Short
tt0445269	Drama
tt1041336	Reality-TV
tt2576752	Talk-Show
tt0915088	Game-Show
tt6376346	Game-Show
tt0248959	Drama
tt0248959	Short
tt4150230	Action
tt4150230	Crime
tt4150230	Drama
tt5590370	Comedy
tt5590370	Short
tt9157044	Biography
tt6281584	Documentary
tt6281584	Short
tt8318144	Reality-TV
tt3025468	Animation
tt0910566	Adventure
tt0910566	Short
tt4988544	\N
tt5110734	Short
tt0039228	Action
tt0039228	Adventure
tt0039228	Crime
tt3109038	Documentary
tt3109038	Drama
tt3109038	Short
tt7516706	News
tt1719974	Action
tt1719974	Adventure
tt1719974	Family
tt5360212	\N
tt3021574	Documentary
tt3021574	Reality-TV
tt1317505	Reality-TV
tt1317505	Talk-Show
tt0335499	Action
tt0333085	Documentary
tt8629558	Adventure
tt7310778	Comedy
tt4944904	Drama
tt4944904	Short
tt2736934	Talk-Show
tt3357548	News
tt4490246	Documentary
tt2399614	Talk-Show
tt9042986	Reality-TV
tt1100496	Comedy
tt1100496	Drama
tt0973958	Adventure
tt0973958	Animation
tt0973958	Comedy
tt8227722	Comedy
tt8227722	Game-Show
tt7988490	Adult
tt6716380	Talk-Show
tt0859233	Drama
tt0859233	Romance
tt1802539	News
tt0404734	Comedy
tt0404734	Mystery
tt0404734	Short
tt1552357	Family
tt1552357	Game-Show
tt7995184	\N
tt6294692	Comedy
tt0327243	Drama
tt0327243	Romance
tt0327243	Short
tt5068688	Drama
tt1991590	Documentary
tt7074574	Adult
tt1658032	Romance
tt1658032	Short
tt0070623	\N
tt7250096	Drama
tt7250096	Fantasy
tt7250096	Romance
tt2361837	Comedy
tt1697541	Documentary
tt1697541	Short
tt4180886	Drama
tt4180886	Romance
tt5811052	News
tt5811052	Talk-Show
tt0221099	Comedy
tt0221099	Short
tt3560998	Comedy
tt3560998	Talk-Show
tt0073506	Action
tt0073506	Drama
tt1309765	Comedy
tt1309765	Talk-Show
tt8726886	Action
tt7856622	Comedy
tt2260821	Comedy
tt2260821	Music
tt2260821	Talk-Show
tt1538960	Drama
tt1538960	Short
tt3863956	Talk-Show
tt2158608	Adventure
tt2158608	Comedy
tt2158608	Fantasy
tt4592796	Reality-TV
tt0917912	Action
tt0917912	Adventure
tt0917912	Animation
tt8511970	Comedy
tt2315936	Adventure
tt2315936	Comedy
tt2315936	Game-Show
tt7603954	Adult
tt5393230	News
tt3927874	News
tt0392412	Drama
tt0392412	Short
tt2892428	Documentary
tt2892428	Short
tt2892428	Sport
tt4698994	Reality-TV
tt4698994	Short
tt1752450	\N
tt8357004	Comedy
tt1283327	Drama
tt1283327	Romance
tt0260082	Drama
tt0260082	Music
tt7808980	Horror
tt7808980	Short
tt5431286	Drama
tt5431286	Short
tt0253019	Documentary
tt0253019	Short
tt1892203	Comedy
tt1892203	Talk-Show
tt6854858	Comedy
tt1001047	Family
tt1001047	Talk-Show
tt6698272	Comedy
tt6698272	Drama
tt6698272	Mystery
tt2134348	News
tt0839003	Sci-Fi
tt7542392	Adult
tt4566766	News
tt4566766	Talk-Show
tt8566896	Crime
tt3285372	Animation
tt3091582	Comedy
tt1543948	Documentary
tt3968280	Comedy
tt1913729	Family
tt1913729	Game-Show
tt0953469	News
tt0953469	Short
tt4274042	Sport
tt4226812	Comedy
tt4226812	Family
tt0152236	Animation
tt0152236	Short
tt4102806	News
tt4390986	Crime
tt4390986	Drama
tt0415968	Adult
tt4319836	Talk-Show
tt1266901	Thriller
tt8212538	Adventure
tt8212538	Comedy
tt8212538	Family
tt6632456	Comedy
tt6632456	Drama
tt6632456	Romance
tt0400985	Family
tt5775816	Comedy
tt5775816	Drama
tt5775816	Short
tt4822730	\N
tt4612322	Comedy
tt4646768	Documentary
tt4646768	Family
tt2085352	\N
tt1731193	Documentary
tt1731193	Short
tt7002176	Comedy
tt8466260	\N
tt7241894	Short
tt7241894	Sport
tt6730336	Drama
tt6730336	Romance
tt0578637	Drama
tt0671726	Game-Show
tt0016342	\N
tt1469137	Talk-Show
tt6510488	\N
tt8418670	Drama
tt6916254	Comedy
tt6916254	Drama
tt6916254	Romance
tt6318204	Comedy
tt5271268	Crime
tt5271268	Drama
tt6151966	Reality-TV
tt0076653	Action
tt0076653	Crime
tt0076653	Thriller
tt6175474	Sport
tt0288923	\N
tt3190384	Animation
tt3190384	Comedy
tt3190384	Family
tt5794512	Horror
tt8268994	Documentary
tt8268994	History
tt5883380	Musical
tt0182278	\N
tt0846098	Documentary
tt4251716	Drama
tt0631089	Crime
tt0998371	\N
tt0859692	Crime
tt0859692	Drama
tt2764116	Drama
tt2764116	Short
tt4792494	Comedy
tt4792494	Short
tt0342490	Comedy
tt0342490	Family
tt5547652	Drama
tt5547652	Short
tt5946094	Sport
tt8432124	Animation
tt7010766	Action
tt7010766	Animation
tt7010766	Comedy
tt2434094	Action
tt2434094	Comedy
tt2434094	Drama
tt7622646	Comedy
tt0214777	Comedy
tt0214777	Short
tt7553444	Drama
tt7553444	Romance
tt4584826	Documentary
tt0158669	Adventure
tt0158669	Biography
tt0158669	Drama
tt2434034	Animation
tt2299565	Action
tt2299565	Adventure
tt2299565	Documentary
tt7126358	Music
tt7126358	Short
tt0065009	Action
tt0065009	Adventure
tt0065009	Comedy
tt6643268	Drama
tt6643268	Short
tt8181404	\N
tt0565390	Drama
tt0565390	Family
tt0565390	Western
tt9022970	\N
tt0621522	Game-Show
tt6800348	Talk-Show
tt5675336	Documentary
tt5675336	News
tt8439656	\N
tt7293978	Action
tt7293978	Comedy
tt1920443	Game-Show
tt1898428	Game-Show
tt1292135	Comedy
tt1292135	Family
tt1292135	Game-Show
tt6177492	Crime
tt6177492	Drama
tt2709720	Drama
tt2384785	Reality-TV
tt0123365	\N
tt0826771	Drama
tt0826771	Short
tt1878364	Family
tt7430458	Drama
tt1756905	\N
tt6811046	Music
tt6811046	Talk-Show
tt7994954	Drama
tt7528718	Documentary
tt3214154	Reality-TV
tt5204710	Game-Show
tt0090558	Documentary
tt0090558	Music
tt3785710	Comedy
tt3785710	Short
tt2091918	Drama
tt2091918	Short
tt0452928	\N
tt0603802	Drama
tt0603802	History
tt0603802	Romance
tt4721926	Game-Show
tt6220088	Comedy
tt8459180	Adult
tt8751956	Adult
tt8838902	Drama
tt8838902	Romance
tt5312880	Drama
tt2185208	Talk-Show
tt8802294	\N
tt7128274	Animation
tt2549594	Drama
tt4686326	Reality-TV
tt2245824	Comedy
tt2975548	Drama
tt5757618	Documentary
tt6753184	Comedy
tt1350578	Action
tt1350578	Adventure
tt1350578	Drama
tt2551306	Documentary
tt2551306	Short
tt2551306	Sport
tt3940964	News
tt2099188	Action
tt2099188	Adventure
tt2099188	Animation
tt2524744	Animation
tt2524744	Comedy
tt2524744	Crime
tt1159780	Talk-Show
tt8889916	Drama
tt8974890	Adult
tt0630091	Comedy
tt5392498	News
tt4921098	Documentary
tt4921098	Music
tt0669288	Drama
tt0669288	Western
tt0631096	Crime
tt2147107	Comedy
tt2147107	Music
tt2147107	Talk-Show
tt7769746	Talk-Show
tt8984528	Reality-TV
tt1753906	Comedy
tt1753906	Short
tt3282122	Animation
tt0851835	Drama
tt0851835	Romance
tt0851835	Sport
tt4163556	Comedy
tt4163556	Talk-Show
tt3168762	Drama
tt3168762	Short
tt8081324	Crime
tt8081324	Drama
tt8081324	Mystery
tt0050799	Adventure
tt0050799	Biography
tt0050799	Romance
tt2110435	Comedy
tt4334704	Reality-TV
tt0052643	Comedy
tt0052643	Romance
tt5382248	News
tt1141290	Crime
tt2564448	Music
tt6352124	Talk-Show
tt6299606	Comedy
tt8770644	Drama
tt8770644	Family
tt8425302	Romance
tt8425302	Short
tt4791724	Comedy
tt4791724	Family
tt6128402	\N
tt8885028	Reality-TV
tt3295322	Documentary
tt3295322	History
tt3295322	Music
tt6431370	News
tt6431370	Talk-Show
tt8144146	Drama
tt6837622	Comedy
tt0561413	Adventure
tt0561413	Biography
