movieId	title	startYear	isAdult	runtimeMinutes	rating	numVotes
tt8239816	Suhol	2018	0	\N	0.0	0
tt3677600	A Broken Road to Hope	2013	0	8	0.0	0
tt0497223	Ilaw ng langit	1937	0	\N	0.0	0
tt1180276	Episode #1.9	2007	0	\N	0.0	0
tt8230310	Wren	\N	0	\N	0.0	0
tt6533170	Episode #2.19	1992	0	\N	0.0	0
tt2324308	Stopy	\N	0	\N	0.0	0
tt0454166	IV maratón náutico del río Balsas	1975	0	\N	0.0	0
tt1143572	High Noon at 5:30 p.m.	1984	0	\N	0.0	0
tt2135630	Bajo el mar	1998	0	\N	0.0	0
tt1922111	La física de la inmortalidad	2000	0	\N	0.0	0
tt7965644	Episode #3.5	2016	0	\N	0.0	0
tt7257436	Episode #1.78	1994	0	\N	0.0	0
tt8715862	Episode #1.236	1970	0	\N	0.0	0
tt1849883	The War Inside	2007	0	12	0.0	0
tt2282175	Episode #19.103	2012	0	\N	0.0	0
tt4831524	Untitled Antoine Lavoisier Biopic	\N	0	\N	0.0	0
tt8050230	Episode #2.20	\N	0	\N	0.0	0
tt1491127	Museum, Mistakes & Mother Mary	2009	0	22	7.1	14
tt9137420	Episode #4.69	2004	0	\N	0.0	0
tt2195909	Couples Seeking Teens 5	2010	1	166	4.0	5
tt9142404	Episode #1.327	1998	0	\N	0.0	0
tt1340516	They Took My Thumbs	2008	0	11	7.6	75
tt0680196	Przez granice	1970	0	\N	0.0	0
tt3418420	Episode #14.224	1998	0	\N	0.0	0
tt2251375	Iranian Cookbook	2010	0	72	7.2	13
tt1105772	Prarambha	2008	0	\N	8.1	50
tt3790892	Love in the City of Kings: Part 1	1982	0	\N	0.0	0
tt0281805	Le diable en sabots	1997	0	90	0.0	0
tt8946746	Épisode 283	2018	0	26	0.0	0
tt7955912	Kate Nash: Drink About You	2018	0	3	0.0	0
tt3129540	Eddie Barbanell	2013	0	21	8.5	8
tt1067646	Semi Finals: Part 1	2007	0	\N	0.0	0
tt2323253	Episode #16.92	2008	0	\N	0.0	0
tt3047354	Episode dated 14 November 1978	1978	0	\N	0.0	0
tt7428236	Episode #1.83	2002	0	\N	0.0	0
tt2733894	The Strip Is a Trip	2013	0	43	0.0	0
tt4283296	That Musical We Made	2014	0	58	8.3	7
tt0550550	Od traca do istine	2004	0	\N	4.2	12
tt0022873	Faithless	1932	0	77	6.8	413
tt1646025	Episode dated 8 April 2006	2006	0	\N	0.0	0
tt1183279	The Jungle Samaritan	1914	0	\N	0.0	0
tt0986076	Episode dated 4 February 2005	2005	0	\N	0.0	0
tt3534382	Bakunyû kyojo doll: Chozetsu megaton bust Kurumi	2006	1	87	0.0	0
tt0150504	Fanny in the Lion's Den	1933	0	5	5.0	8
tt8674124	Episode #1.90	1987	0	\N	0.0	0
tt1061451	Episode dated 4 July 2007	2007	0	\N	0.0	0
tt1919108	Tears for April	2009	0	\N	7.1	8
tt8631612	Copywriters	2017	0	\N	0.0	0
tt6881002	Call of Duty: WW2 & Hardware Graveyard	2017	0	\N	0.0	0
tt4255684	Restaurant Wars	2014	0	44	6.6	11
tt2056643	Lurk	1965	0	38	0.0	0
tt2258057	Medizin nach Noten	1980	0	\N	0.0	0
tt8377914	Tanja gibt sich einen Ruck	2011	0	\N	0.0	0
tt0188837	The Godfather Squad	1974	0	86	5.4	47
tt8272296	A Mayalu Timi Lai	2018	0	\N	0.0	0
tt6610274	Vlog - Frames Festival	2016	0	\N	0.0	0
tt6551198	Episode dated 1 April 1996	1996	0	\N	0.0	0
tt5657730	McCain Revealed	2008	0	\N	0.0	0
tt3755638	Eric Whitacre - Water Night: Live at the Union Chapel - London, 2011	2012	0	55	0.0	0
tt3658108	Bikini Bang Bang	2014	1	\N	0.0	0
tt0470461	P6k	2004	0	14	0.0	0
tt0711555	No Place to Hide	1975	0	60	7.6	33
tt5839082	Episode dated 24 June 1966	1966	0	\N	0.0	0
tt5819068	Episode dated 17 June 2016	2016	0	\N	0.0	0
tt1981242	Episode dated 3 March 2011	2011	0	\N	0.0	0
tt5646656	1,200 People Die Over Sneakers Each Year	2015	0	\N	0.0	0
tt0548523	Episode #52.32	2004	0	45	0.0	0
tt1821582	Rigadin rêve de la vie de famille	1911	0	\N	0.0	0
tt2129714	Finale	2011	0	42	0.0	0
tt7626300	There was no escape from his incidious lair	2007	1	\N	0.0	0
tt1191080	Episode dated 25 February 2008	2008	0	\N	0.0	0
tt0639928	Kòstia	2003	0	\N	0.0	0
tt2274077	Garage Fire	2012	0	\N	0.0	0
tt2829408	Unused	2013	0	9	0.0	0
tt3134178	Episode #3.9	\N	0	\N	0.0	0
tt0354056	WCW Starrcade 1997	1997	0	180	6.1	95
tt5304170	Just Add Pluots, Part 2	2016	0	25	9.2	34
tt5203100	El temps	2015	0	\N	0.0	0
tt0308101	Living in the Blue Sky	1968	0	108	0.0	0
tt0984320	Episode #50.1	2003	0	45	0.0	0
tt7285216	52 Seconds	2017	0	94	0.0	0
tt5292710	No Internet!	2015	0	\N	0.0	0
tt9202932	The Promotion	2018	0	\N	0.0	0
tt3610954	Halibe Soultane	2015	0	\N	0.0	0
tt5071850	The Secret Box	2012	0	\N	0.0	0
tt0626068	Episode #1.24	2001	0	\N	0.0	0
tt4577062	Of Them All	2014	0	12	0.0	0
tt3478564	When Under Fire: Shoot Back!	2014	0	70	7.8	12
tt8320468	Anitta, Mc Zaac, Maejor Feat. Tropkillaz & DJ Yuri Martins: Vai Malandra	2017	0	3	0.0	0
tt4838250	Killer Grandma!	2011	0	\N	0.0	0
tt6471040	Drei Jungs, eine Garage	2013	0	\N	0.0	0
tt0125832	Liebes Lager	1976	0	103	5.5	37
tt5164152	Episode dated 27 October 2015	2015	0	\N	0.0	0
tt0875716	David, the Law Clerk	1959	0	30	7.1	14
tt3700878	Sona	2005	0	44	0.0	0
tt0562860	Meglos: Part One	1980	0	25	6.5	177
tt8181718	Episode #1.27	1997	0	\N	0.0	0
tt0606630	Episode dated 6 June 1996	1996	0	\N	0.0	0
tt3340698	Global Rhythms 10th Anniversary Concert	2007	0	\N	0.0	0
tt0317022	Stern TV	1990	0	\N	5.4	99
tt5758852	The Flood	2013	0	\N	0.0	0
tt3197646	Episode dated 29 March 2013	2013	0	\N	0.0	0
tt9201772	Mending the Line	2019	0	\N	0.0	0
tt4614020	La Francophonie Canadienne	2013	0	\N	0.0	0
tt5210846	New Girl Lola - Drooling and Helpless	2015	1	\N	0.0	0
tt8842154	200 kg på stampen	1978	0	\N	0.0	0
tt7252436	The Age of Tragedy	2013	0	\N	0.0	0
tt7526620	Episode dated 11 September 1987	1987	0	\N	0.0	0
tt7451752	Episode #1.16	2001	0	\N	0.0	0
tt1189632	Episode #2.3	1985	0	\N	0.0	0
tt5917698	Die and Let Live	2016	0	\N	0.0	0
tt0563593	Pretty Baby	2000	0	\N	0.0	0
tt2118938	Episode #63.58	2010	0	\N	0.0	0
tt4009694	Kimmo	2011	0	\N	0.0	0
tt8675096	POKONYAN ga hatsukoi? NYAN	1994	0	\N	0.0	0
tt7685254	Episode #1.20	2003	0	\N	0.0	0
tt0246822	On Grandma	2000	0	30	0.0	0
tt0562649	Garbage In, Garbage Out	2001	0	\N	3.3	15
tt7035220	Les lourds dossiers du light	2009	0	53	0.0	0
tt5517942	Le dessein du dessin	2015	0	2	0.0	0
tt5567776	Episode #1.34	2016	0	\N	0.0	0
tt1300995	Bananas	1974	0	\N	7.5	6
tt6292524	Episode #1.8	2015	0	\N	0.0	0
tt0291332	Maruhi joshikosei: kagai circle	1973	0	\N	0.0	0
tt0936512	Episode dated 7 March 1971	1971	0	\N	0.0	0
tt6010680	National Politics	2016	0	\N	0.0	0
tt0140146	Her Story	1920	0	\N	0.0	0
tt9018492	Reason	2010	0	\N	0.0	0
tt3816506	The Puppies Diary	\N	0	\N	0.0	0
tt5784164	Cebollas	2004	0	\N	0.0	0
tt1236086	The Endless Night	2005	0	\N	0.0	0
tt3715024	Acting Out Audience Responses	2012	0	\N	0.0	0
tt0938528	Ass Fixation	2006	1	\N	0.0	0
tt5831990	Letters	2016	0	\N	0.0	0
tt3666184	Keshôden	2014	0	30	0.0	0
tt1720770	Katy Perry: T4 Special	2010	0	\N	0.0	0
tt1724688	MGMT	2008	0	\N	0.0	0
tt0498054	Dolly Parton: Live & Well	2004	0	103	8.4	28
tt6068792	Episode dated 16 September 2016	2016	0	\N	0.0	0
tt7894528	Franky y Christian, juntos otra vez	2016	0	\N	0.0	0
tt1508830	Episode dated 22 March 1954	1954	0	\N	0.0	0
tt0067023	Duel	1971	0	90	7.7	55084
tt1398399	O Último Voo do Flamingo	2010	0	90	5.1	49
tt3416842	Autoportrait ou Ce qui manque à nous tous	1930	0	7	5.4	21
tt3135570	Yakyuu	1972	0	\N	0.0	0
tt8933854	Episode #2.19	1985	0	\N	0.0	0
tt6785004	Episode #1.10	2017	0	\N	0.0	0
tt2643596	Truth or Heir	2013	0	22	0.0	0
tt4809378	A Last Chance at Lust	2013	1	\N	0.0	0
tt6923388	Resident Evil the Final Chapter: Stunts and Weaponry	2017	0	9	0.0	0
tt6272514	Giant Black Booty Rides the Bus	2016	1	\N	0.0	0
tt7663278	Episode #1.176	1999	0	\N	0.0	0
tt6271594	Episode #1.3	2014	0	\N	0.0	0
tt5517186	Der Letzte Tropfen	2015	0	\N	0.0	0
tt5046272	Die Deutsche und der König - Silvia und Carl Gustaf von Schweden	2006	0	\N	0.0	0
tt2190503	ActorsE Chat with John Wright and Yi Tian	2012	0	\N	0.0	0
tt2006546	Episode #1.11	2011	0	\N	0.0	0
tt1295888	Episode #1.2	\N	0	\N	0.0	0
tt9213014	Episode #1.11	2018	0	\N	0.0	0
tt9033286	Luke Nash Jones and the Moral Panic of MBGA	2018	0	17	0.0	0
tt5689098	Duel	2016	0	\N	0.0	0
tt0096806	American risciò	1990	0	93	4.0	127
tt5820160	Episode #4.6	2016	0	\N	0.0	0
tt3495094	Perfect Match	2014	0	\N	0.0	0
tt1986976	The Long Absence	2011	0	\N	0.0	0
tt4347366	Episode #1.41	\N	0	\N	0.0	0
tt5797270	Torn Tales	2016	0	\N	0.0	0
tt0479768	Vietnam: Ghosts of War	2004	0	95	0.0	0
tt3561824	Episode #2.53	2014	0	\N	0.0	0
tt2572512	Baron Blackwolf: Dogs of God	2012	0	\N	0.0	0
tt7743826	Episode dated 22 May 2008	2008	0	\N	0.0	0
tt7536192	World's Most Generous Cousin?!; Conned by a Contractor?	2016	0	\N	0.0	0
tt4415142	Smoo	2013	0	7	0.0	0
tt3804512	El fuego amenaza la hacienda Benavente	2014	0	\N	0.0	0
tt0929648	Creative Play: Part 1	1987	0	\N	0.0	0
tt0538869	Episode dated 19 January 1995	1995	0	55	0.0	0
tt0789341	Stocks & Options	1982	0	\N	7.8	8
tt0908690	Episode dated 15 December 2003	2003	0	\N	0.0	0
tt0620888	Episode #2.13	1988	0	\N	0.0	0
tt0183862	Das tapfere Schneiderlein	1956	0	83	6.3	72
tt4149728	Episode #1.4	1972	0	\N	0.0	0
tt8929040	Episode dated 5 March 2014	2014	0	\N	0.0	0
tt1709598	Episode dated 28 July 2010	2010	0	\N	0.0	0
tt1279718	Meet Mister McNutley	1953	0	30	0.0	0
tt8060464	Episode #8.14	2018	0	60	0.0	0
tt1206909	I cavalieri delle tenebre	1915	0	\N	0.0	0
tt4329486	David Arquette/Jessica St. Clair/Esther Povitsky	2015	0	\N	0.0	0
tt1373015	The Body Beautiful	2005	0	\N	0.0	0
tt6056024	Uncanny Valley	2016	0	15	0.0	0
tt6315862	#technik	2016	0	\N	7.6	5
tt1119962	Vicente Fox	2007	0	\N	6.7	12
tt1915633	Age of Romans	2011	0	\N	0.0	0
tt5462750	The Luck of the Irish?	1991	0	\N	0.0	0
tt7998974	The Degrassi Story	2005	0	\N	0.0	0
tt8047344	Folge 463	1978	0	\N	0.0	0
tt4972716	Episode dated 16 September 2003	2003	0	\N	0.0	0
tt8785626	Episode #1.22	1969	0	\N	0.0	0
tt6282780	Episode #3.83	2015	0	\N	0.0	0
tt0689419	Episode dated 24 March 1998	1998	0	\N	0.0	0
tt8367942	#ChavezzSlovakia Try Not To Laugh Challenge 9	2018	0	\N	8.6	5
tt5034052	Welcome to Trend Geek!	2015	0	\N	0.0	0
tt7276250	Kika planea vengarse de Mauricio	2017	0	\N	0.0	0
tt1219655	Episode #3.1	2003	0	\N	0.0	0
tt8286268	Shock	\N	0	\N	0.0	0
tt7469220	Anoop regains his lost memory	\N	0	\N	0.0	0
tt0469480	Nasheto more	1929	0	14	0.0	0
tt1026994	Big Natural Tits 2	2001	1	\N	8.0	5
tt1356992	American Renegade: Confessions of a Radical Humanist	2009	0	78	0.0	0
tt0397454	Hi-teen Club 5	2003	1	110	0.0	0
tt8760908	Hand of God	2018	0	10	0.0	0
tt5141264	A spasso con Virgilio	2006	0	\N	0.0	0
tt7364348	Episode #1.11	2001	0	\N	0.0	0
tt8420044	Episode #1.2360	2018	0	\N	0.0	0
tt4078354	Episode dated 14 October 2014	2014	0	\N	0.0	0
tt1059903	Cinta silver	2005	0	\N	5.7	18
tt2223864	Girl Clown	2012	0	13	7.4	7
tt2856676	Pushball	1903	0	\N	0.0	0
tt2132779	The Ringer/Mrs Henderson Presents/Fun with Dick & Jane	2006	0	\N	0.0	0
tt6383660	Tattoo Twist: Rosary to Roses	2014	0	\N	0.0	0
tt3793954	Episode #7.2	2009	0	\N	0.0	0
tt0635133	AKA Superman	1997	0	44	7.1	121
tt7218738	Nothing Left	2016	0	\N	0.0	0
tt1058577	Vosges	2006	0	5	8.2	12
tt0744046	So Shall Ye Reap	1989	0	45	7.2	24
tt2833592	The Tourist	2013	0	4	0.0	0
tt4886662	A Silent Cry	1956	0	\N	0.0	0
tt5090128	The Miz	2015	0	22	0.0	0
tt0486183	Crookz	2005	0	13	8.0	12
tt7542920	Assateague Island Adventure	2017	0	\N	0.0	0
tt2415580	Episode #1.17	2012	0	\N	0.0	0
tt0784543	Sleeping with the Enemy	2004	0	30	7.2	848
tt9178232	Episode #1.136	2014	0	\N	0.0	0
tt5301588	Episode #1.80	2015	0	\N	0.0	0
tt0596655	Episode dated 22 August 2002	2002	0	\N	0.0	0
tt1900244	Episode dated 2 June 1999	1999	0	\N	0.0	0
tt2138834	Hughenden Manor 1	2006	0	\N	0.0	0
tt1931969	Wine Cellar	2011	0	\N	0.0	0
tt3966808	Night Life	2014	0	13	0.0	0
tt2377165	Episode dated 20 November 2004	2004	0	\N	0.0	0
tt5067778	Situations	2012	0	\N	0.0	0
tt4375722	Episode #1.16	\N	0	\N	0.0	0
tt1977222	Love Undignified	2011	0	\N	0.0	0
tt3834764	Noobilandia	2014	0	\N	0.0	0
tt3096400	Het kastplantje	2013	0	\N	0.0	0
tt0055908	Dieci italiani per un tedesco (Via Rasella)	1962	0	95	6.9	36
tt6816474	Michael Jackson: Will You Be There	1993	0	4	7.4	66
tt1948342	Episode dated 21 February 1983	1983	0	\N	0.0	0
tt8338120	Edwin Diaz	2017	0	\N	0.0	0
tt4235150	Anal Frenzy	2010	1	\N	0.0	0
tt8212872	Voglio piangere - Sorvegliati speciali - In alto mare - Com'è andata a finire: Ricercatori e ricercati	2017	0	\N	0.0	0
tt5604498	Episode #2.282	2016	0	45	0.0	0
tt7858418	Episode #1.4	2018	0	\N	8.2	12
tt9218592	Super Mario Party Baseball - Part 1: Feeling Foul	2018	0	\N	0.0	0
tt0653924	The World According to Avery	1993	0	\N	7.0	18
tt2230877	Episode dated 10 January 1998	1998	0	\N	0.0	0
tt4681672	Found	2015	0	10	0.0	0
tt5767094	Episode #2.5	1974	0	30	0.0	0
tt4618952	Episode #5.13	1956	0	\N	0.0	0
tt7046240	Episode dated 27 January 2005	2005	0	\N	0.0	0
tt2115845	Episode dated 27 September 2001	2001	0	\N	0.0	0
tt1029680	Episode #1.66	1961	0	\N	0.0	0
tt4834370	Konshin sôkan yûgi: Oba to boku: Sono san	2008	1	90	0.0	0
tt1040294	The Case of the Cross-Dressing Carp	2007	0	44	8.2	525
tt1014160	Episode #1.145	2004	0	\N	0.0	0
tt6404228	Fort Dimanche	\N	0	\N	0.0	0
tt4788096	Episode #1.428	\N	0	\N	0.0	0
tt9138094	Episode #1.53	2014	0	\N	0.0	0
tt4682560	Sinking Ship	2013	0	\N	7.2	10
tt3443484	VHS Forever? Psychotronic People	2014	0	91	6.9	48
tt3384406	Authority of the King James Bible	2013	0	89	0.0	0
tt3008802	Kôji Ohkura, Yoshinori Okada & Atsushi Yamanishi	2013	0	\N	0.0	0
tt6369558	Episode dated 11 January 2017	2017	0	\N	0.0	0
tt4516026	Episode #1.6844	1995	0	\N	0.0	0
tt2193313	Ah Kuei to Gatchinpô tenkomori	2004	0	25	0.0	0
tt2759920	Space: The Last 50 Years	2009	0	47	0.0	0
tt1482740	Sauli pyristelee kahden tyttöystävän loukussa	2005	0	\N	0.0	0
tt2018802	Episode dated 12 July 2001	2001	0	\N	0.0	0
tt7282710	Episode dated 21 August 2017	2017	0	60	0.0	0
tt5068764	Inspire	2015	0	101	0.0	0
tt1217286	A Present from Father	1913	0	\N	0.0	0
tt2178395	Ôtô: Nokogiri	2010	0	\N	7.8	5
tt0366873	Panoramic View of the Hohenzollern	1902	0	\N	0.0	0
tt7553838	Episode #1.169	1990	0	\N	0.0	0
tt3836478	Demon Toast	2014	0	13	0.0	0
tt4394072	Episode #1.46	2015	0	\N	0.0	0
tt1881642	Episode dated 15 February 2002	2002	0	\N	0.0	0
tt5485058	Episode #1.840	1959	0	\N	0.0	0
tt0498183	Matia Bazar Live at Budva	2003	0	120	0.0	0
tt0698054	Episode #8.4	2000	0	\N	0.0	0
tt5167406	Troublemaker	1965	0	\N	0.0	0
tt6563380	Episode #1.24	1968	0	\N	0.0	0
tt4203192	Friendship Loan/Make-Up to Break Up	2015	0	19	0.0	0
tt0270286	Comment devenir cinéaste sans se prendre la tête	1995	0	17	0.0	0
tt0660337	An Enormous Waste of Time	2004	0	22	0.0	0
tt4259118	Pollen	2014	0	13	0.0	0
tt5515872	La chasseuse	2016	0	\N	0.0	0
tt0546855	Episode #1.5881	2004	0	\N	0.0	0
tt7715590	Episode #1.89	2010	0	\N	0.0	0
tt3021720	Boku to kanojo to boku to nawa	2010	0	25	0.0	0
tt8405062	Episode #1.76	2007	0	\N	0.0	0
tt7883478	Four Is A Party	2018	1	\N	0.0	0
tt4808150	Episode #1.55	\N	0	\N	0.0	0
tt5959698	The Tutor	2016	0	114	5.8	111
tt8214908	Your Personalized Buyer's Guide: How to Pick the Right Protein Powder for Your Body	2018	0	\N	0.0	0
tt6626286	Episode #1.104	2015	0	\N	0.0	0
tt7068272	Episode #47.15	2017	0	\N	0.0	0
tt3303624	Episode #1.4	2005	0	\N	0.0	0
tt6725022	Alphaville: Big in Japan	1984	0	5	6.5	14
tt0247332	Farmakos	1975	0	17	0.0	0
tt6441128	Our first time	2016	0	22	0.0	0
tt6172554	Confessions	2017	0	\N	0.0	0
tt4398644	Episode #1.4	\N	0	\N	0.0	0
tt1409668	Es war ein sehr gutes Jahr	2003	0	\N	0.0	0
tt0512259	Past Is Prolix	2005	0	43	6.7	75
tt1945690	Dale and Erin	2011	0	22	0.0	0
tt3665390	Fire	2012	0	5	0.0	0
tt7376612	Dhrupad Becomes King	\N	0	\N	0.0	0
tt6688772	Volcano Adventure	2016	0	\N	0.0	0
tt1766712	Gifts	2009	0	\N	0.0	0
tt0104216	Exclusive	1992	0	87	4.6	101
tt3691522	Episode #1.41	2013	0	\N	0.0	0
tt1661765	Episode #25.13	1996	0	\N	0.0	0
tt6451936	Episode #1.14	1980	0	\N	0.0	0
tt6901886	Episode #1.85	2003	0	\N	0.0	0
tt7224194	Old Sins	2017	0	22	0.0	0
tt8137690	Episode #18.4	2017	0	36	0.0	0
tt8711872	Episode #1.128	1981	0	\N	0.0	0
tt3881190	Episode #1.14	2014	0	\N	0.0	0
tt3771750	Pabrika ng bata	2014	0	\N	0.0	0
tt6432256	Episode #1.859	1990	0	\N	0.0	0
tt0999395	Episode #1.117	2006	0	\N	0.0	0
tt2813472	Episode dated 15 March 2013	2013	0	\N	0.0	0
tt9116352	Overwatch(heroes Never Die)	2018	0	8	0.0	0
tt3202336	Thomas & Friends: New Friends For Thomas & Other Adventures	2004	0	35	0.0	0
tt0476312	Moto Thief	2003	0	63	0.0	0
tt1433128	Hot Wheels	2008	0	\N	0.0	0
tt0236598	Breaking the Silence	2000	0	90	7.0	366
tt1629654	Mnabiki no tsumi, kyoshi no batsu	2008	0	\N	0.0	0
tt5015124	Episode #1.1	1981	0	\N	0.0	0
tt6023218	The Prostitunes: Hey, Psycho! (Do U Recycle?)	2016	0	\N	0.0	0
tt7230032	Pilot	2017	0	\N	0.0	0
tt7484746	Rano torments tanuja	\N	0	\N	0.0	0
tt0924662	Episode #2.3	2007	0	54	7.2	39
tt0078136	Rainbow	1978	0	97	6.8	184
tt0162660	Skrajojimai melynam lauke	2001	0	20	8.2	12
tt6469940	Krisemøte	2015	0	\N	0.0	0
tt0113906	Eine mörderische Liebe	1995	0	90	6.6	13
tt0888068	Butcher	1984	0	86	0.0	0
tt0736171	Bessora: Petroleum	2004	0	\N	0.0	0
tt1181464	Shadow Play	2001	0	130	0.0	0
tt2517704	Akasareta Himitsu: Kodai Heiki no Shinjitsu	2012	0	\N	7.1	74
tt2957698	Vie privée en danger	2013	0	\N	0.0	0
tt8247478	Episode #1.107	1988	0	\N	0.0	0
tt1453206	Episode dated 9 June 2009	2009	0	\N	0.0	0
tt8143764	Back Alleys of Shemroon	2012	0	80	0.0	0
tt6048074	Cornwall	2016	0	\N	0.0	0
tt7225002	Ask & Task #26 Part 1	2015	0	7	0.0	0
tt1975973	The Cage 3	2011	0	90	0.0	0
tt9216378	Our Local Club	2018	0	10	0.0	0
tt1689677	Episode #1.3762	2001	0	\N	0.0	0
tt0144633	Tango argentino	1969	0	75	0.0	0
tt2284468	Avsked i tårar	1985	0	\N	0.0	0
tt0831032	Sakura, the Past and Clow Reed	2000	0	25	7.1	17
tt2304349	Krugerrand Cricket	1983	0	\N	0.0	0
tt3749440	The Mouse	1981	0	25	0.0	0
tt3628204	Tremblement de terre du 28.12.1908	1909	0	\N	0.0	0
tt5069690	Plym City	\N	0	5	0.0	0
tt1661109	SEMA Car Crazy Stage	2010	0	\N	0.0	0
tt4064112	RPI vs. Army	2009	0	\N	0.0	0
tt8019212	Episode #3.4	2017	0	\N	0.0	0
tt4152372	Episode dated 3 November 2014	2014	0	\N	0.0	0
tt1501087	Episode dated 1 August 1993	1993	0	\N	0.0	0
tt3025768	Bree Takes on the News	2013	0	\N	0.0	0
tt0997620	Bringt's die neue Sängerin?	2006	0	\N	0.0	0
tt9075778	The Fighting Preacher	2019	0	\N	0.0	0
tt0215430	My Wife and I	1958	0	30	0.0	0
tt8673120	Episode #1.29	1992	0	\N	0.0	0
tt8314750	An American Family	2018	0	19	0.0	0
tt4462818	Episode #1.3	\N	0	\N	0.0	0
tt2309295	Hemlock Grove	2013	0	46	7.2	33149
tt7679866	Octavos de final 2012: U. Española vs. Boca	2012	0	\N	0.0	0
tt6913334	Episode #1.101	2003	0	\N	0.0	0
tt7629308	Episode #1.77	2008	0	\N	0.0	0
tt1197340	Living Room Rescue	2008	0	\N	0.0	0
tt0372908	Faithful	1958	0	\N	0.0	0
tt5226166	Episode #11.61	2015	0	\N	0.0	0
tt0582463	Murder Most Maris	2003	0	23	8.6	345
tt0420138	Rupan sansei: Ikiteita majutsushi	2002	0	50	5.9	111
tt3396716	Episode dated 9 October 1989	1989	0	\N	0.0	0
tt0021357	Seven Days Leave	1930	0	80	7.0	66
tt5879008	God Is Calling: Will You Answer?	2013	0	\N	0.0	0
tt7655006	Juliet Gellatley Visits the Viva! Animal Sanctuary in Poland	2016	0	5	0.0	0
tt1284939	Episode dated 1 October 2000	2000	0	\N	0.0	0
tt9170468	Sabotahe	2018	0	\N	0.0	0
tt0738334	Episode #2.22	2002	0	\N	0.0	0
tt0518302	Brendan's Crossing	1999	0	48	8.1	21
tt1971040	Sea Serpent	1972	0	30	0.0	0
tt7608602	Chloe Dahl & Nikki Booth Love Letter	\N	0	\N	0.0	0
tt4552218	Sledstvie vedyot Sutrapjan ili Neverojatnye priklyuchenija Shurochki	2008	1	\N	0.0	0
tt8328262	Puber	2018	0	2	0.0	0
tt0731820	Episode dated 15 February 2005	2005	0	\N	0.0	0
tt1753658	Agency of Vengeance: Dark Rising	2011	0	94	2.9	305
tt0767723	June Whitfield	1995	0	\N	0.0	0
tt0133384	Ask for Becky Whiteworth	1998	0	\N	0.0	0
tt7173806	Episode #1.89	2003	0	\N	0.0	0
tt1573586	Episode #19.48	1990	0	\N	0.0	0
tt0942974	More	1972	0	\N	0.0	0
tt5640790	Once More Unto the Breach	2016	0	43	7.3	26
tt1475613	Home Fires	1989	0	51	8.1	9
tt0292305	Uncle Bun	1991	0	136	5.9	171
tt8625374	Huoxing de xiao yueliang -- huo wei yi, huo wei er	\N	0	\N	0.0	0
tt5737598	Kharma Spa	2016	0	\N	0.0	0
tt5043352	Episode dated 25 August 2014	2014	0	\N	0.0	0
tt2000805	Episode dated 22 October 2000	2000	0	\N	0.0	0
tt1662800	Nosing	1985	0	\N	0.0	0
tt5319214	Episode #1.570	1974	0	\N	0.0	0
tt1408094	Svi moji prijatelji	1977	0	45	0.0	0
tt2277822	Up, Up and Away/Monkey Business	2013	0	24	0.0	0
tt2371689	Wind Up	2012	0	\N	0.0	0
tt0771758	Setting a President	2006	0	23	7.8	41
tt4412790	Furries	2015	0	\N	0.0	0
tt6175348	Le verre de trop	2016	0	\N	0.0	0
tt8638980	Entrepreneurship: From idea to action 1	2018	0	\N	0.0	0
tt6581994	Episode #1.1	2016	0	\N	0.0	0
tt0092692	Born to Be Wild	1987	1	\N	6.7	6
tt5220074	The House Manager	\N	0	\N	0.0	0
tt1567085	May 6-May 12: Germany Surrenders	2005	0	\N	0.0	0
tt7896300	El negocio	2017	0	\N	0.0	0
tt8429342	Judith & Holofernes	2018	0	12	0.0	0
tt2489908	Episode dated 6 November 2012	2012	0	\N	0.0	0
tt0913343	Episode #1.7045	2001	0	\N	0.0	0
tt1546088	Episode #1.2113	1997	0	28	0.0	0
tt6345994	Icehouse: Crazy	1987	0	\N	0.0	0
tt8752478	The Jog	2017	0	\N	0.0	0
tt2328132	Episode dated 9 August 2012	2012	0	\N	0.0	0
tt1594728	Episode #8.17	2001	0	\N	0.0	0
tt7609496	Masterpiece	2017	0	\N	0.0	0
tt1782150	Episode dated 24 November 2010	2010	0	\N	0.0	0
tt4160812	Luiz Vicente	2013	0	\N	0.0	0
tt3992432	Episode #1.9	\N	0	\N	0.0	0
tt3879580	Episode #1.19	\N	0	\N	0.0	0
tt5879106	The Comics Trip	2016	0	\N	0.0	0
tt5916556	Lumberjack Area	\N	0	\N	0.0	0
tt6225808	Let Go	2018	0	\N	0.0	0
tt0416252	They Came for Good: A History of Jews in the USA	1997	0	57	6.4	17
tt1580314	Nothing More, Nothing Less	2008	0	20	0.0	0
tt4533954	Metal	2015	0	\N	0.0	0
tt4088146	Commando Maria	2014	0	\N	0.0	0
tt0770274	Antin kalansaalis	2004	0	\N	0.0	0
tt7517316	Episode #1.1	2018	0	58	8.6	1467
tt0607733	Episode dated 16 June 2004	2004	0	\N	0.0	0
tt2374188	Episode #2.2	2012	0	\N	0.0	0
tt1370039	Two Weeks Without Food	2009	0	11	7.1	67
tt0100511	Romeo	1990	0	94	7.1	110
tt4071310	Teetering	2014	0	3	0.0	0
tt7698750	Episode dated 9 December 2017	2017	0	\N	0.0	0
tt3222422	Episode #1.1087	1993	0	\N	0.0	0
tt1630355	Episode dated 6 November 2008	2008	0	\N	0.0	0
