tconst	averageRating	numVotes
tt0454912	7.5	74
tt0455169	8.0	8
tt0455279	7.4	17
tt0455296	8.8	6
tt0455621	7.7	15
tt0455873	8.0	14
tt0456101	8.4	20
tt0456136	7.1	24
tt0456149	8.0	11749
tt0456775	4.8	8
tt0456797	7.9	35
tt0457076	7.3	518
tt0457130	7.9	9
tt0457151	6.8	232
tt0457300	6.4	19
tt0457376	8.4	206
tt0457478	7.0	8
tt0457600	7.2	524
tt0457947	5.8	12
tt0458081	5.0	5
tt0458219	6.9	23
tt0458335	8.1	11
tt0458443	4.9	21
tt0458515	7.0	507
tt0458880	9.0	5
tt0458965	6.6	86
tt0459522	6.1	36
tt0459586	7.6	17
tt0460355	7.3	11
tt0460404	6.7	6
tt0460659	6.9	24
tt0460677	6.0	200
tt0460750	7.7	34
tt0460842	6.7	55
tt0460883	4.7	2424
tt0461014	6.7	14
tt0461571	6.9	142
tt0461693	6.5	43
tt0461899	7.0	12
tt0462143	5.4	8
tt0462335	5.6	31556
tt0462437	7.4	62
tt0462470	8.9	92
tt0462633	5.3	6
tt0463534	7.4	9
tt0464213	8.1	57
tt0464793	5.9	179
tt0465335	5.6	30
tt0466009	7.0	222
tt0466241	7.6	8
tt0466831	6.5	410
tt0466931	7.7	876
tt0467468	6.3	59
tt0467505	3.9	95
tt0467555	7.7	6
tt0468479	7.1	55
tt0468546	7.7	82
tt0468561	8.2	14
tt0469022	8.5	11
tt0470072	7.5	25
tt0470137	6.6	42
tt0470207	2.7	6
tt0470521	2.2	661
tt0470761	4.8	2911
tt0470884	7.1	18
tt0471137	7.1	91
tt0471260	7.0	9
tt0472000	7.8	5
tt0472032	7.6	29
tt0472109	4.8	22
tt0472213	7.3	14
tt0472465	5.3	1257
tt0472992	7.4	58
tt0473003	5.8	46
tt0473367	7.5	22100
tt0473388	7.6	22
tt0473485	8.0	186
tt0473923	6.8	5
tt0475565	5.3	7
tt0475984	6.4	6685
tt0476048	7.9	100
tt0476242	8.4	264
tt0476337	5.2	15
tt0476380	8.6	17
tt0476516	7.2	34
tt0477408	6.8	9
tt0477474	4.7	77
tt0477621	5.0	5
tt0478067	5.9	8
tt0478143	4.6	19
tt0478265	3.3	939
tt0478270	7.9	10
tt0478449	8.5	6
tt0478835	4.4	7
tt0479041	6.8	13
tt0479080	6.4	7
tt0479361	5.3	15
tt0479944	7.6	25
tt0479949	6.1	18
tt0479986	8.3	58
tt0480374	6.8	40
tt0480809	4.6	5
tt0481042	8.7	181
tt0481330	7.8	10
tt0481350	7.9	14
tt0481815	5.7	138
tt0481952	7.7	24
tt0482460	7.9	55
tt0482462	5.7	372
tt0482469	6.2	16
tt0482572	6.7	56205
tt0483753	6.7	6
tt0483766	5.7	14
tt0484069	1.6	178
tt0484376	5.2	6
tt0484383	8.8	5
tt0484384	7.8	186
tt0484861	7.3	7
tt0484891	6.1	97
tt0485047	5.0	6
tt0485097	5.1	55
tt0485475	6.4	10
tt0485565	6.4	69
tt0486194	9.0	5
tt0486220	6.0	35
tt0486495	6.7	45
tt0486693	8.2	10
tt0487547	7.1	15
tt0489608	3.0	12
tt0490556	5.9	7
tt0490875	4.3	26
tt0491536	7.5	15
tt0491700	6.9	11
tt0491884	6.8	8
tt0492470	6.2	149
tt0492860	6.9	270
tt0493238	7.3	7
tt0493509	4.7	35
tt0494318	6.8	128
tt0494815	5.7	660
tt0494952	5.8	327
tt0495285	7.9	14
tt0495900	5.9	729
tt0495954	7.7	28
tt0496334	8.1	7
tt0496460	6.5	15
tt0497623	8.9	14
tt0497634	8.9	141
tt0497654	7.1	23
tt0497739	5.3	15
tt0497976	5.6	180
tt0497987	8.0	63
tt0498384	8.9	34
tt0498561	6.0	21
tt0498668	4.0	6
tt0499001	7.0	8
tt0499103	5.0	5
tt0499237	7.1	107
tt0499281	6.7	26
tt0499556	6.3	78823
tt0500251	6.4	71
tt0500880	6.5	20
tt0502031	7.7	54
tt0502253	8.3	819
tt0502373	7.0	5
tt0502390	5.4	5
tt0502628	8.0	383
tt0502665	8.1	177
tt0502858	4.5	8
tt0502901	8.3	15
tt0503001	4.1	7
tt0503217	7.4	9
tt0503461	7.0	22
tt0504174	7.5	145
tt0504490	6.9	12
tt0504854	6.0	59
tt0505317	8.1	55
tt0505405	8.3	19
tt0505430	7.5	80
tt0505517	8.6	9
tt0505573	8.3	10
tt0505890	7.0	6
tt0505941	7.2	5
tt0506527	6.8	10
tt0506569	7.9	59
tt0506639	7.9	56
tt0506653	7.3	59
tt0506994	7.8	9
tt0507536	8.1	8
tt0508394	6.6	22
tt0508575	7.6	25
tt0508659	7.9	257
tt0508724	7.8	26
tt0508765	6.9	14
tt0508823	7.0	16
tt0509005	8.0	21
tt0509812	8.2	85
tt0509919	8.0	125
tt0510049	5.7	6
tt0510357	7.7	77
tt0510622	6.4	5
tt0510674	7.9	11
tt0510773	5.8	6
tt0510830	7.3	6
tt0511041	7.5	11
tt0511106	5.3	110
tt0511233	7.6	8
tt0511647	8.0	21
tt0511649	7.4	20
tt0511724	8.2	13
tt0512016	8.2	8
tt0512354	2.2	6
tt0512411	8.7	166
tt0512611	8.6	137
tt0512837	7.7	686
tt0512865	8.6	1162
tt0512887	9.0	808
tt0512925	7.8	720
tt0513205	8.9	89
tt0513211	8.6	89
tt0513222	8.6	119
tt0513794	9.6	5
tt0514090	8.1	104
tt0514182	7.2	18
tt0514341	6.3	11
tt0514365	7.1	16
tt0514527	8.3	91
tt0515468	7.8	13
tt0515590	7.5	6
tt0515663	7.6	41
tt0516484	8.2	58
tt0516920	8.1	184
tt0517593	9.3	7
tt0517596	7.0	6
tt0517898	6.7	7
tt0517953	8.0	11
tt0518163	8.5	6
tt0518168	9.6	5
tt0518170	9.2	5
tt0518562	7.1	7
tt0519009	8.1	55
tt0519048	8.2	49
tt0519157	6.5	46
tt0519422	7.8	153
tt0519658	7.3	84
tt0519747	7.7	261
tt0519898	6.1	40
tt0519914	5.1	29
tt0519988	5.3	35
tt0520598	7.7	47
tt0520636	7.3	39
tt0521264	9.6	5
tt0521513	7.2	21
tt0521771	7.4	5
tt0521776	7.4	5
tt0522630	6.3	30
tt0522682	6.8	26
tt0522767	6.1	53
tt0523058	8.7	172
tt0523231	8.9	153
tt0523389	7.2	6
tt0523953	8.7	6
tt0524418	8.5	43
tt0524461	6.9	8
tt0525608	7.6	9
tt0525742	7.8	5
tt0526030	6.2	50
tt0526062	5.7	35
tt0526329	7.0	10
tt0526335	7.4	20
tt0526419	7.8	23
tt0526662	6.3	7
tt0526691	5.8	10
tt0526867	8.1	107
tt0526995	7.7	10
tt0527007	6.7	7
tt0527170	6.9	14
tt0527202	7.7	16
tt0527874	7.4	62
tt0527941	7.7	7
tt0527944	7.5	6
tt0527952	8.2	8
tt0528193	8.1	7
tt0528325	7.9	20
tt0528326	7.4	39
tt0528330	8.0	46
tt0528420	7.3	30
tt0529333	5.9	8
tt0529541	7.7	36
tt0529614	7.5	54
tt0529663	7.6	41
tt0529813	6.2	47
tt0530417	6.9	7
tt0530503	7.7	7
tt0530888	8.1	100
tt0531067	7.3	88
tt0531076	6.9	96
tt0531385	8.6	5
tt0532270	6.0	82
tt0532361	7.9	34
tt0532555	9.4	18
tt0532558	8.4	16
tt0532575	9.3	18
tt0533392	8.4	1778
tt0534467	6.8	27
tt0534667	8.4	523
tt0534819	7.0	199
tt0535123	7.1	20
tt0535152	7.7	20
tt0535173	7.5	20
tt0535178	5.7	20
tt0535273	4.9	9
tt0535367	8.1	8
tt0535563	8.0	13
tt0535997	7.5	26
tt0535998	8.0	32
tt0536058	7.4	30
tt0536392	7.4	29
tt0536406	7.7	24
tt0536560	9.0	10
tt0536686	8.8	17
tt0537359	7.7	6
tt0538305	8.0	5
tt0538730	6.9	27
tt0538767	6.7	19
tt0539422	8.7	419
tt0539748	7.9	166
tt0539818	8.2	199
tt0539931	7.6	244
tt0540162	8.4	31
tt0540232	6.8	16
tt0540511	7.3	6
tt0540597	8.1	17
tt0541783	6.1	7
tt0541797	6.8	18
tt0541859	7.3	9
tt0541927	6.6	17
tt0542223	7.4	7
tt0543444	6.8	5
tt0543477	7.8	15
tt0543651	7.6	19
tt0544093	8.9	8
tt0544104	8.6	7
tt0544569	8.8	42
tt0546957	7.8	51
tt0547027	7.2	62
tt0547147	7.0	5
tt0548722	6.4	5
tt0549876	4.2	5
tt0549936	6.0	5
tt0550224	7.5	13
tt0550432	8.5	31
tt0551376	5.9	33
tt0552226	7.3	9
tt0552673	7.2	5
tt0553119	7.0	11
tt0553190	7.2	15
tt0553272	7.7	48
tt0553322	7.9	62
tt0553488	7.8	59
tt0553505	7.6	50
tt0553695	8.3	7
tt0554390	8.2	11
tt0555076	8.4	140
tt0555109	6.7	92
tt0556068	8.0	5
tt0556530	8.2	17
tt0556554	7.3	12
tt0556635	7.9	19
tt0556667	8.0	12
tt0556759	9.2	5
tt0556909	8.0	21
tt0557134	5.8	14
tt0558354	6.4	26
tt0558637	7.7	27
tt0558697	9.3	6
tt0558711	7.9	333
tt0559250	8.8	47
tt0559275	8.3	38
tt0559278	7.3	44
tt0559523	8.8	5
tt0559763	7.5	100
tt0559789	8.6	77
tt0559839	7.7	81
tt0559972	7.0	36
tt0560042	7.4	43
tt0560638	6.2	8
tt0560736	6.6	16
tt0560993	6.6	7
tt0561052	10.0	5
tt0561058	8.4	8
tt0561378	8.7	7
tt0561395	8.6	8
tt0562029	9.5	10
tt0563097	7.3	10
tt0564417	5.9	23
tt0565052	8.3	17
tt0565162	8.2	11
tt0565332	8.0	57
tt0565335	8.1	61
tt0565749	7.4	42
tt0566021	8.6	129
tt0566211	6.9	11
tt0566216	7.2	14
tt0566456	6.8	35
tt0566610	7.4	8
tt0566618	7.4	9
tt0566625	8.1	13
tt0566639	8.2	17
tt0566656	7.9	11
tt0566875	8.2	15
tt0566909	9.0	32
tt0567012	8.1	26
tt0567077	8.1	54
tt0567188	7.5	63
tt0567510	7.4	37
tt0567972	8.1	159
tt0567978	7.8	200
tt0568117	7.7	142
tt0568440	7.7	31
tt0568611	7.3	62
tt0568652	7.2	26
tt0568662	6.5	28
tt0568677	6.5	24
tt0569115	7.1	24
tt0569325	8.7	9
tt0570380	6.0	9
tt0570699	8.5	34
tt0571480	5.8	8
tt0571592	5.7	6
tt0571607	4.6	9
tt0571842	8.7	18
tt0572185	6.9	664
tt0572347	2.5	11
tt0572400	8.3	750
tt0572402	8.0	800
tt0573930	7.8	25
tt0574254	8.2	182
tt0574523	5.5	13
tt0574529	7.0	15
tt0574934	8.0	11
tt0575437	7.5	31
tt0575573	7.8	5
tt0575780	5.1	7
tt0575997	7.5	13
tt0576035	6.3	14
tt0576148	7.5	18
tt0576344	6.0	5
tt0576392	7.8	11
tt0576599	6.2	9
tt0576677	8.3	6
tt0576978	7.5	1040
tt0577241	7.5	44
tt0577296	7.2	52
tt0577316	7.1	42
tt0577414	7.0	57
tt0577441	7.9	18
tt0577525	5.2	8
tt0577641	7.5	11
tt0577766	7.7	23
tt0577771	6.3	19
tt0577836	9.0	26
tt0578140	7.1	445
tt0578243	6.8	5
tt0578372	7.4	24
tt0578520	8.7	260
tt0578668	7.3	48
tt0578910	7.8	5
tt0579728	8.2	13
tt0580163	7.5	62
tt0580188	7.3	72
tt0580666	8.6	5
tt0581876	7.0	8
tt0581948	7.2	19
tt0581963	6.4	5
tt0582393	7.5	311
tt0582456	8.1	377
tt0582539	8.0	319
tt0582661	7.5	31
tt0582777	6.8	22
tt0583323	7.2	53
tt0583746	6.6	8
tt0583860	8.3	40
tt0584018	8.1	61
tt0584138	7.5	144
tt0584828	8.3	7
tt0585606	7.2	5
tt0587095	8.5	11
tt0587131	7.3	26
tt0587209	8.0	32
tt0587245	7.4	31
tt0587282	7.2	29
tt0587531	7.7	125
tt0587608	8.3	76
tt0587753	7.6	19
tt0587988	7.0	12
tt0588135	8.1	506
tt0588151	7.9	381
tt0588164	8.8	480
tt0589786	8.5	206
tt0589913	7.3	23
tt0590008	7.3	19
tt0590042	7.2	16
tt0590863	7.6	35
tt0591064	7.8	20
tt0591098	7.3	22
tt0591748	9.0	42
tt0592765	6.6	19
tt0592776	7.1	24
tt0592872	7.3	18
tt0592980	8.2	85
tt0593403	7.9	7
tt0593620	8.2	61
tt0594021	8.0	82
tt0594066	7.9	54
tt0594464	8.4	94
tt0594843	8.3	11
tt0595118	7.8	264
tt0595226	8.2	9
tt0595657	7.7	12
tt0595874	7.7	11
tt0596145	6.3	30
tt0596161	7.8	78
tt0596476	8.2	5
tt0596971	7.0	11
tt0597265	7.5	49
tt0597267	7.9	43
tt0597347	8.1	101
tt0597478	7.7	50
tt0597485	8.1	48
tt0597976	8.1	70
tt0598102	8.1	48
tt0598106	7.5	59
tt0598152	7.8	64
tt0598247	7.1	27
tt0598477	7.9	13
tt0598520	7.7	27
tt0598636	6.7	13
tt0598872	7.8	5
tt0598982	7.8	5
tt0599723	8.0	21
tt0599769	7.3	147
tt0599788	6.6	144
tt0599796	7.0	111
tt0600241	7.7	7
tt0601096	8.6	33
tt0601097	7.7	23
tt0601141	8.2	20
tt0601162	6.7	25
tt0601206	7.3	10
tt0601374	8.0	92
tt0601404	8.0	125
tt0601448	8.2	103
tt0601500	8.0	24
tt0601503	8.2	17
tt0601700	7.6	69
tt0602010	7.9	22
tt0602014	6.9	19
tt0602988	7.3	9
tt0603585	7.6	184
tt0603603	8.4	40
tt0603741	6.7	9
tt0604355	8.9	125
tt0604532	7.1	40
tt0604546	6.9	24
tt0604621	5.3	7
tt0604775	7.3	12
tt0608097	8.7	35
tt0608322	6.6	37
tt0608430	6.2	18
tt0608481	6.8	18
tt0609303	8.6	146
tt0609941	7.2	8
tt0610637	8.0	23
tt0610911	7.0	89
tt0611141	1.4	8
tt0611216	6.8	13
tt0611286	8.0	11
tt0611669	8.2	13
tt0611976	8.0	76
tt0612031	6.3	6
tt0612508	6.4	28
tt0612760	8.4	21
tt0612833	8.0	14
tt0613212	7.6	88
tt0613497	7.7	7
tt0613622	7.2	27
tt0613661	8.2	16
tt0614005	8.4	5
tt0614213	7.6	8
tt0614268	8.6	7
tt0614331	7.8	12
tt0614655	5.6	5
tt0616183	8.4	29
tt0616625	7.2	9
tt0617225	8.3	22
tt0617260	7.2	18
tt0617691	7.4	8
tt0617731	7.2	5
tt0618102	8.1	9
tt0618164	8.6	311
tt0618173	8.5	285
tt0618736	6.3	9
tt0619152	7.7	101
tt0619397	7.9	28
tt0619894	7.6	48
tt0620016	7.7	197
tt0620055	7.7	198
tt0620148	7.5	204
tt0620206	7.6	93
tt0620549	7.8	50
tt0620710	6.6	7
tt0620767	7.7	50
tt0621385	7.5	52
tt0621394	8.0	84
tt0622082	8.2	59
tt0622188	6.5	12
tt0623147	8.4	96
tt0623199	8.3	63
tt0623216	8.1	14
tt0623244	8.0	10
tt0624109	7.1	22
tt0624662	7.5	11
tt0624683	7.4	10
tt0624764	8.4	57
tt0624774	8.0	47
tt0624858	7.4	12
tt0625072	5.6	5
tt0625366	7.5	48
tt0625524	7.6	7
tt0625640	7.5	6
tt0626802	1.5	73
tt0627702	6.2	12
tt0628508	2.6	10
tt0628767	6.6	5
tt0629049	8.1	29
tt0629115	7.4	13
tt0629163	7.6	159
tt0629292	7.5	123
tt0629335	8.1	152
tt0629410	8.1	150
tt0629443	7.9	144
tt0629491	7.7	133
tt0629510	8.4	160
tt0629540	8.4	148
tt0629545	8.8	183
tt0629594	8.4	185
tt0629637	8.4	237
tt0629948	8.2	6
tt0629964	7.6	12
tt0630004	8.3	9
tt0630072	8.6	17
tt0630145	7.0	5
tt0630200	7.3	41
tt0630317	7.5	38
tt0630746	7.4	17
tt0631801	7.5	17
tt0631939	8.1	18
tt0631965	7.9	14
tt0632669	7.0	5
tt0634035	8.3	7
tt0634151	8.6	14
tt0635360	8.5	18
tt0635604	7.4	7
tt0635609	6.7	18
tt0636400	7.6	14
tt0636635	6.8	39
tt0636636	7.0	32
tt0636659	7.3	19
tt0636732	7.2	21
tt0636756	7.7	19
tt0637127	6.5	6
tt0637525	8.2	38
tt0637529	7.3	52
tt0638280	8.4	291
tt0638336	7.3	230
tt0638346	8.5	267
tt0638377	7.8	248
tt0638706	7.8	207
tt0638856	6.8	32
tt0638919	8.3	53
tt0639044	6.9	19
tt0639148	6.0	14
tt0639209	6.1	16
tt0639592	9.1	39
tt0639739	7.8	146
tt0639962	7.5	6
tt0639972	6.9	12
tt0640013	7.3	9
tt0640057	7.8	6
tt0640288	8.3	305
tt0640314	8.0	310
tt0640356	7.6	264
tt0640369	8.3	352
tt0640619	8.4	31
tt0640746	7.5	12
tt0641007	5.7	21
tt0641142	6.7	50
tt0641199	7.7	14
tt0641201	8.5	11
tt0641669	8.1	32
tt0641708	7.8	24
tt0642279	7.6	301
tt0642327	7.7	329
tt0642533	7.2	20
tt0642741	7.4	14
tt0642757	6.6	12
tt0642822	7.5	79
tt0642831	7.9	70
tt0643074	5.8	11
tt0644106	7.5	43
tt0644288	6.9	20
tt0644350	8.0	22
tt0644444	8.0	34
tt0644494	6.9	34
tt0644509	8.1	42
tt0644837	7.9	35
tt0645069	8.5	15
tt0645082	8.8	23
tt0645912	7.2	11
tt0646252	7.0	14
tt0646309	4.3	10
tt0647039	7.5	131
tt0647047	8.4	280
tt0647079	7.7	143
tt0647136	7.2	124
tt0647231	7.6	12
tt0647335	9.0	13
tt0647486	8.2	590
tt0647510	7.5	364
tt0647610	5.7	101
tt0648092	7.6	10
tt0648180	7.9	8
tt0648683	8.0	29
tt0649744	8.9	16
tt0649786	7.5	20
tt0649824	7.6	20
tt0650040	7.3	15
tt0650638	8.2	436
tt0651244	7.0	46
tt0651519	7.5	10
tt0651769	8.3	9
tt0651888	8.3	18
tt0651937	7.8	17
tt0651949	8.2	17
tt0651959	8.2	19
tt0652009	7.5	23
tt0652213	7.1	11
tt0652712	6.2	6
tt0653381	7.2	28
tt0653383	7.5	24
tt0653409	7.7	20
tt0653424	8.1	31
tt0653447	8.2	192
tt0653474	7.6	146
tt0653868	6.9	19
tt0653889	7.4	25
tt0653952	7.8	24
tt0653973	8.0	33
tt0654478	7.5	43
tt0654549	7.6	29
tt0654948	8.8	159
tt0655099	7.3	14
tt0655101	6.9	14
tt0655111	7.8	10
tt0655189	7.9	12
tt0655203	7.0	7
tt0655275	7.6	71
tt0655415	8.3	261
tt0655536	5.7	6
tt0655957	6.6	5
tt0656214	8.2	108
tt0656259	7.9	38
tt0656261	7.8	56
tt0656334	8.3	29
tt0656747	7.8	19
tt0656763	8.2	31
tt0656779	7.4	34
tt0657149	7.1	9
tt0657195	7.2	12
tt0657282	7.5	115
tt0657296	8.1	126
tt0657325	8.3	124
tt0657326	8.2	179
tt0658069	7.0	5
tt0658867	6.1	7
tt0659049	6.8	6
tt0659299	8.4	31
tt0659377	7.0	7
tt0659607	7.8	141
tt0659779	8.5	6
tt0660598	7.0	32
tt0660600	7.7	59
tt0660633	7.9	37
tt0660996	6.8	47
tt0661272	3.6	8
tt0662173	7.0	12
tt0662325	7.8	63
tt0662364	8.3	91
tt0662641	7.4	7
tt0663357	8.6	5
tt0663610	2.3	80
tt0663795	2.2	6
tt0664185	8.7	9
tt0664332	3.5	6
tt0664741	6.7	6
tt0665657	8.3	6
tt0665765	6.9	17
tt0666140	9.6	7
tt0666510	8.2	9
tt0666900	8.0	13
tt0667365	6.5	15
tt0667690	6.8	6
tt0667813	7.5	262
tt0667893	8.1	226
tt0667919	6.6	217
tt0668005	6.9	82
tt0668180	7.4	78
tt0669667	7.3	15
tt0669693	6.9	14
tt0670182	7.4	37
tt0670371	8.5	52
tt0670871	3.8	8
tt0671830	5.8	5
tt0672599	4.5	14
tt0673213	8.7	100
tt0673295	8.4	178
tt0673323	8.3	103
tt0673787	7.8	32
tt0673794	7.8	32
tt0673877	6.8	11
tt0673951	6.4	13
tt0674130	7.1	8
tt0674778	8.2	25
tt0674795	8.0	33
tt0676170	7.7	734
tt0676190	7.5	609
tt0676195	7.0	88
tt0676691	5.0	12
tt0676869	8.1	31
tt0677226	8.0	35
tt0677245	8.2	71
tt0677298	8.3	41
tt0677429	8.0	27
tt0677459	5.3	51
tt0677489	7.1	50
tt0677533	7.6	56
tt0677540	6.5	51
tt0677558	6.0	50
tt0677581	7.3	59
tt0677623	8.0	5
tt0677742	7.8	29
tt0678550	8.0	7
tt0678561	8.1	7
tt0678595	8.2	6
tt0678602	8.0	6
tt0678864	6.7	7
tt0678928	7.1	19
tt0678971	7.3	7
tt0679188	8.8	410
tt0679664	8.0	18
tt0680681	7.1	7
tt0681167	7.5	195
tt0681195	7.2	30
tt0681310	8.5	185
tt0681749	6.9	47
tt0681757	6.2	32
tt0681760	5.9	37
tt0682337	8.0	6
tt0682536	7.5	6
tt0682577	7.0	19
tt0682895	4.4	5
tt0683069	8.0	23
tt0683078	8.0	27
tt0683150	7.9	19
tt0684182	8.3	413
tt0684392	6.8	6
tt0684464	7.0	6
tt0684677	6.0	5
tt0684762	7.4	33
tt0685139	5.5	21
tt0685206	8.0	65
tt0685656	9.2	37
tt0686601	8.0	39
tt0686649	8.2	40
tt0686692	7.6	43
tt0686740	8.2	75
tt0687185	8.0	28
tt0687200	8.2	24
tt0687204	8.0	22
tt0687954	7.2	10
tt0688184	5.4	7
tt0688509	8.8	11
tt0688610	9.1	9
tt0688727	7.9	155
tt0688810	7.9	164
tt0688861	7.0	224
tt0689328	6.2	6
tt0689683	3.2	6
tt0689895	7.0	9
tt0690156	5.4	5
tt0690866	7.1	7
tt0690906	7.0	9
tt0691087	8.3	61
tt0691380	8.0	31
tt0691633	8.4	14
tt0691997	9.1	12
tt0693466	8.2	41
tt0693514	7.3	89
tt0694709	7.0	54
tt0694741	5.6	45
tt0694819	6.6	66
tt0694877	7.4	41
tt0694885	7.7	49
tt0694920	6.9	42
tt0694924	7.5	42
tt0694969	6.1	36
tt0694974	6.1	32
tt0695470	7.8	25
tt0695510	8.0	27
tt0695654	7.0	6
tt0696063	6.1	8
tt0696199	7.5	10
tt0696237	7.6	10
tt0696856	8.0	11
tt0696941	6.1	54
tt0697134	8.0	12
tt0697407	8.0	5
tt0697453	6.7	12
tt0697455	8.1	14
tt0697748	8.5	1377
tt0697766	8.4	1528
tt0698535	7.5	30
tt0700549	8.5	6
tt0700909	7.5	17
tt0701163	8.2	1322
tt0701220	7.0	1197
tt0701715	5.9	16
tt0701791	5.6	16
tt0701992	7.6	737
tt0702022	7.8	730
tt0702125	7.0	44
tt0702460	6.3	12
tt0702706	8.5	6
tt0702781	6.6	132
tt0702919	7.8	12
tt0702964	7.7	945
tt0703667	8.4	9
tt0703758	7.5	51
tt0703770	7.7	39
tt0703782	7.5	38
tt0705086	6.2	25
tt0706034	7.5	31
tt0706394	8.7	466
tt0706472	7.6	7
tt0706742	8.4	9
tt0706840	8.2	339
tt0707110	7.7	66
tt0707288	8.8	364
tt0707339	7.7	216
tt0707875	7.3	11
tt0708007	7.5	8
tt0708033	7.1	30
tt0708273	5.8	5
tt0708432	7.5	1832
tt0708513	7.7	1151
tt0708688	8.3	1780
tt0708905	7.3	827
tt0708965	6.8	762
tt0708995	5.2	1086
tt0709120	8.0	553
tt0709223	8.4	583
tt0709515	7.6	79
tt0709823	8.3	36
tt0710002	6.1	23
tt0710052	6.2	19
tt0710118	7.4	30
tt0711805	6.0	10
tt0711852	7.9	8
tt0711951	7.8	5
tt0712305	6.9	7
tt0712783	9.1	13
tt0712798	8.5	17
tt0712910	6.8	5
tt0712953	8.0	101
tt0713023	7.9	21
tt0713272	6.8	5
tt0713399	5.6	7
tt0713629	6.2	28
tt0714196	8.4	10
tt0714352	7.3	17
tt0714428	7.2	59
tt0714447	8.3	56
tt0715687	6.6	8
tt0715716	4.6	9
tt0716791	7.8	28
tt0716856	6.3	525
tt0716948	6.9	148
tt0716988	7.6	183
tt0717146	8.1	15
tt0717196	7.5	11
tt0717214	7.5	15
tt0717229	8.1	18
tt0717294	7.9	15
tt0717976	7.4	16
tt0718115	7.3	18
tt0718120	8.2	10
tt0718518	6.5	61
tt0718544	8.0	61
tt0718552	6.4	55
tt0719449	7.8	72
tt0720075	7.8	756
tt0720145	8.0	683
tt0720278	5.8	14
tt0720442	7.7	49
tt0720468	7.8	40
tt0720933	8.4	27
tt0722962	7.5	70
tt0723117	5.7	56
tt0723654	7.5	11
tt0724312	7.8	26
tt0726286	6.6	14
tt0726541	6.8	5
tt0726792	8.2	5
tt0727027	7.0	6
tt0727326	8.8	5
tt0727537	4.6	12
tt0727740	8.7	6
tt0727854	8.6	5
tt0729498	7.5	10
tt0729682	7.2	138
tt0729706	7.2	134
tt0731597	7.7	9
tt0731635	7.7	24
tt0732195	7.7	30
tt0732209	8.7	15
tt0732656	7.9	7
tt0732684	7.6	10
tt0732744	8.1	9
tt0732793	8.9	26
tt0733647	7.3	26
tt0734421	8.1	18
tt0734550	8.7	2336
tt0734607	7.5	1194
tt0734719	6.9	107
tt0734831	8.4	2933
tt0735001	8.4	43
tt0735040	8.2	41
tt0735574	6.8	23
tt0735738	6.4	11
tt0736884	7.9	14
tt0738557	7.2	125
tt0738819	7.3	18
tt0739189	7.0	15
tt0739246	6.6	18
tt0739853	7.2	5
tt0741068	8.3	89
tt0741093	8.4	11
tt0741709	7.4	58
tt0742283	7.3	41
tt0742297	7.8	24
tt0742298	6.7	32
tt0742326	7.5	45
tt0742362	8.0	26
tt0742431	8.2	12
tt0742601	8.2	102
tt0743061	7.9	23
tt0743204	8.7	46
tt0743223	8.6	37
tt0743306	7.2	25
tt0743484	7.5	50
tt0743576	7.2	55
tt0743671	8.4	39
tt0743681	7.4	38
tt0743873	7.3	33
tt0744233	7.7	6
tt0744295	6.4	5
tt0744559	8.1	7
tt0744590	6.8	16
tt0745306	7.2	12
tt0745345	7.3	9
tt0745380	7.0	22
tt0745436	6.9	22
tt0745533	7.6	10
tt0745611	8.5	305
tt0745880	8.9	7
tt0745985	8.3	7
tt0746102	8.1	20
tt0746304	7.1	25
tt0746396	7.8	10
tt0746453	7.7	20
tt0746587	7.1	7
tt0746628	7.1	7
tt0746881	5.8	13
tt0747107	8.3	6
tt0747189	6.8	6
tt0747738	6.6	21
tt0748017	7.7	51
tt0748045	7.2	22
tt0748054	7.6	27
tt0748065	7.2	18
tt0748740	7.8	217
tt0748755	7.6	143
tt0748805	7.5	147
tt0748806	7.7	147
tt0748852	7.4	128
tt0748949	8.4	12
tt0749119	8.5	6
tt0749430	8.0	1977
tt0749451	8.0	3500
tt0749695	7.5	164
tt0750271	7.9	80
tt0750377	8.1	113
tt0750553	5.0	6
tt0751162	7.2	2998
tt0752127	7.2	15
tt0752328	9.1	11
tt0754252	6.9	8
tt0754462	7.0	5
tt0754485	6.8	5
tt0755107	8.4	26
tt0755530	6.5	11
tt0756323	8.2	26
tt0756705	8.7	41
tt0756837	8.8	6
tt0756867	8.3	14
tt0757254	6.6	46
tt0757352	7.5	13
tt0757782	7.0	7
tt0757890	8.4	5
tt0757929	5.8	82
tt0758047	8.2	17
tt0758100	8.2	11
tt0758111	6.7	10
tt0758284	7.2	10
tt0758333	7.5	10
tt0758553	7.5	6
tt0759539	5.7	14
tt0759833	7.7	65
tt0759922	9.1	11
tt0760588	7.6	10
tt0760822	9.2	10
tt0761560	8.2	18
tt0762869	7.5	39
tt0763283	8.8	31
tt0763737	9.7	38
tt0763913	8.6	722
tt0764162	8.0	13
tt0764423	7.3	207
tt0764527	9.3	26
tt0766404	6.6	11
tt0767631	8.4	197
tt0767908	6.5	6
tt0768188	5.3	84
tt0768285	6.6	5
tt0768852	7.7	55
tt0769249	6.3	75
tt0769286	5.4	44
tt0769982	7.7	7
tt0770049	8.2	13
tt0770146	7.3	10
tt0770148	8.2	12
tt0770183	7.0	35
