tconst	averageRating	numVotes
tt0452622	6.7	40
tt0452683	7.4	25
tt0452692	5.5	413
tt0452886	4.2	12
tt0454096	6.9	242
tt0454147	6.0	129
tt0454673	8.9	10
tt0454719	6.5	21
tt0454723	3.5	31
tt0454795	7.8	11
tt0454830	8.1	16
tt0454833	8.8	8
tt0454862	7.5	6
tt0455236	8.4	42
tt0455366	6.8	25
tt0455491	7.4	16
tt0455538	6.4	64865
tt0455584	5.9	3458
tt0455605	7.6	7
tt0455669	5.7	31
tt0455763	5.2	53
tt0456031	4.9	545
tt0456150	3.9	154
tt0456775	4.6	9
tt0456805	7.0	10
tt0457145	7.3	9
tt0457211	6.9	10
tt0457438	5.0	15
tt0457530	6.6	637
tt0457861	2.1	9
tt0457981	9.2	11
tt0458038	8.5	6
tt0458332	7.0	50
tt0458425	7.6	2013
tt0458753	6.5	15
tt0459242	7.9	5590
tt0459702	8.1	75
tt0459778	7.7	30
tt0460723	7.3	9
tt0461939	8.5	8
tt0461956	9.4	5
tt0461971	7.5	6
tt0462249	7.9	10
tt0462475	5.9	510
tt0462488	7.5	118
tt0462963	6.4	5
tt0463312	4.7	238
tt0463846	6.5	15
tt0464160	6.7	6294
tt0464216	6.8	30
tt0465209	6.8	19
tt0465318	6.9	241
tt0465543	6.4	51
tt0465582	7.8	12
tt0465599	8.8	46
tt0465688	6.4	11
tt0466092	6.0	14
tt0466096	4.5	18
tt0466410	5.2	15
tt0466554	8.3	6
tt0466588	7.9	18
tt0466598	6.9	9
tt0467025	6.1	9
tt0467385	7.7	9
tt0467411	8.6	74
tt0467713	5.4	17
tt0468507	6.4	16
tt0468682	4.0	6
tt0468751	4.8	48
tt0468957	5.7	6
tt0468997	8.4	54
tt0469017	6.2	20
tt0469452	7.5	37
tt0469519	5.9	1113
tt0470157	5.9	8
tt0470683	6.1	15
tt0470976	7.2	73
tt0470986	6.3	35
tt0471072	6.8	889
tt0471324	6.4	17
tt0471879	4.2	32
tt0472094	6.2	102
tt0473264	7.0	81
tt0473319	6.2	16
tt0473487	5.0	12
tt0474694	5.9	416
tt0474793	8.8	14
tt0474971	7.0	5
tt0475239	8.2	22
tt0475250	5.6	78
tt0475288	7.4	7
tt0475355	5.9	5861
tt0475533	6.8	6
tt0475551	4.0	248
tt0475573	6.3	9
tt0475691	5.9	9
tt0476094	3.2	29
tt0476139	7.2	12
tt0477039	8.6	16
tt0477159	7.1	67
tt0477380	4.7	60
tt0477412	5.4	19
tt0477502	3.6	11
tt0477555	7.0	25
tt0477902	5.8	12
tt0478040	6.4	21
tt0478192	6.4	14
tt0478224	7.0	5
tt0478237	5.8	320
tt0478324	7.6	2337
tt0478784	8.2	6
tt0478829	7.7	4416
tt0478978	7.1	513
tt0479176	8.4	369
tt0479206	5.7	46
tt0479652	8.1	31
tt0479673	2.9	14
tt0480071	7.1	22
tt0480232	4.3	134
tt0480802	6.8	5
tt0481018	8.9	36
tt0481249	4.7	91
tt0481369	6.4	181090
tt0481603	7.7	57
tt0481662	8.3	18
tt0482001	7.0	5
tt0482002	6.4	15
tt0482270	6.2	47
tt0482352	6.4	27
tt0482432	3.6	7
tt0482434	7.0	5
tt0482537	3.6	121
tt0482642	4.5	6
tt0482852	7.8	6
tt0483217	6.6	30
tt0483218	7.8	207
tt0483701	3.1	112
tt0484002	6.4	715
tt0484210	6.2	325
tt0484290	8.3	64
tt0484474	6.4	36
tt0484881	4.3	886
tt0485544	9.0	6
tt0485948	6.6	18
tt0485961	7.7	6
tt0486234	2.9	16
tt0486463	7.9	19
tt0486675	6.4	13
tt0486689	6.2	23
tt0487057	6.2	31
tt0487078	8.8	30
tt0487089	6.4	38
tt0487240	6.9	49
tt0487591	6.5	14
tt0487907	7.2	1519
tt0488121	6.6	952
tt0488264	6.8	287
tt0488531	4.8	5
tt0488676	4.9	33
tt0488841	7.0	28
tt0488958	6.8	11
tt0489458	7.4	4113
tt0489713	6.3	756
tt0490186	7.1	18
tt0490470	6.1	7
tt0490869	5.6	12
tt0490977	6.4	54
tt0491119	5.4	5
tt0491828	6.4	15
tt0491893	5.9	7
tt0492697	8.3	7
tt0492837	3.6	40
tt0493021	8.0	5
tt0493101	4.8	765
tt0493328	6.5	61
tt0493491	6.2	5
tt0494225	5.6	333
tt0494900	4.0	23
tt0495148	6.0	5
tt0495229	8.1	14
tt0495634	5.5	33
tt0495898	6.2	36
tt0496063	3.0	5
tt0496476	7.1	8
tt0497111	6.4	9
tt0497273	6.8	483
tt0497630	6.4	29
tt0498097	7.3	9533
tt0498356	7.8	6
tt0498411	8.2	9
tt0498899	6.6	66
tt0499115	5.0	5
tt0499273	9.0	10
tt0499328	4.4	38
tt0500075	6.0	5
tt0500163	7.3	1105
tt0500175	8.4	9
tt0500190	5.3	10
tt0500272	6.8	122
tt0501004	5.4	8
tt0501406	5.4	5
tt0502077	7.8	9
tt0502081	7.4	11
tt0502139	6.9	10
tt0502172	8.2	1115
tt0502194	8.7	953
tt0502214	9.0	966
tt0502284	8.2	6
tt0502367	5.8	9
tt0503176	8.8	5
tt0503395	8.3	37
tt0503558	8.6	23
tt0503583	6.3	47
tt0503682	5.8	38
tt0503690	6.1	42
tt0503712	5.8	54
tt0503728	6.1	36
tt0504196	7.1	145
tt0504377	9.3	7
tt0504456	7.9	131
tt0505110	7.3	34
tt0505197	6.2	12
tt0505206	7.2	9
tt0505430	7.5	81
tt0505577	8.7	11
tt0505768	5.2	11
tt0505816	7.9	129
tt0505928	6.4	5
tt0506155	8.3	39
tt0506195	6.8	5
tt0506333	7.5	11
tt0506337	7.5	44
tt0506462	9.6	19
tt0506499	7.6	18
tt0506545	6.9	11
tt0506649	7.9	53
tt0507084	7.4	104
tt0507192	5.2	15
tt0507444	7.8	21
tt0507516	6.0	12
tt0507844	7.0	46
tt0508142	7.9	134
tt0508214	6.7	274
tt0508342	6.8	280
tt0508369	7.9	550
tt0508442	6.5	35
tt0508512	8.1	61
tt0508650	8.5	384
tt0508708	6.2	11
tt0508731	6.4	10
tt0508733	6.6	17
tt0509464	8.8	6
tt0509835	7.9	67
tt0510036	7.2	13
tt0510282	7.3	82
tt0510674	7.9	11
tt0510732	7.2	12
tt0510782	8.6	12
tt0510864	6.2	6
tt0510883	6.6	5
tt0511130	6.2	100
tt0511236	6.8	5
tt0511505	8.3	11
tt0511665	7.6	25
tt0511694	6.6	17
tt0511789	7.7	56
tt0511861	4.2	20
tt0511877	3.6	23
tt0512022	7.9	8
tt0512422	7.5	92
tt0512443	9.0	184
tt0512858	8.2	869
tt0513392	7.7	7
tt0513806	8.7	21
tt0513812	9.6	5
tt0514072	8.1	117
tt0515456	7.7	20
tt0515590	7.5	6
tt0515695	7.0	31
tt0516312	7.1	16
tt0517219	8.2	5
tt0517253	6.4	12
tt0517396	6.9	12
tt0517491	8.7	9
tt0517597	8.4	7
tt0518033	8.2	38
tt0518321	8.1	27
tt0518723	6.4	12
tt0518939	8.4	10
tt0518945	8.0	7
tt0518995	8.0	37
tt0519035	7.8	51
tt0519342	7.6	43
tt0519546	7.9	162
tt0519653	7.6	102
tt0519664	7.0	85
tt0519845	6.3	19
tt0519849	6.6	16
tt0520614	8.0	42
tt0521697	7.4	35
tt0521964	8.8	6
tt0522434	7.7	23
tt0522548	7.9	35
tt0522557	7.3	30
tt0522584	7.6	30
tt0522607	7.8	26
tt0522667	7.8	28
tt0522745	7.1	137
tt0522771	6.6	55
tt0523149	8.5	135
tt0523167	6.5	178
tt0523177	6.1	123
tt0523234	6.4	164
tt0523385	6.6	8
tt0523386	6.1	8
tt0523953	8.7	6
tt0524562	7.3	9
tt0525112	9.2	5
tt0525193	7.2	10
tt0525725	8.2	5
tt0525826	7.4	9
tt0526265	7.0	16
tt0526301	7.1	14
tt0526506	8.8	12
tt0526607	8.0	5
tt0526651	5.4	5
tt0526694	5.7	14
tt0526870	7.3	6
tt0526929	7.0	8
tt0527941	7.7	7
tt0528379	7.7	47
tt0528434	7.7	39
tt0528438	7.6	38
tt0529595	6.3	49
tt0529720	7.0	59
tt0530477	8.0	6
tt0530540	8.3	203
tt0530582	6.6	24
tt0530891	8.3	127
tt0532357	7.2	32
tt0532710	4.8	51
tt0533108	7.2	125
tt0533125	6.8	149
tt0533531	7.2	12
tt0533538	8.1	8
tt0533607	9.0	6
tt0533934	7.1	7
tt0534023	7.7	15
tt0534422	7.8	25
tt0534495	7.6	44
tt0534559	6.2	8
tt0534639	8.3	577
tt0534694	8.0	559
tt0534708	8.8	604
tt0534752	8.8	644
tt0535168	8.2	28
tt0535388	7.5	6
tt0535587	8.2	12
tt0536056	7.9	18
tt0536619	9.6	5
tt0536827	6.1	14
tt0538792	6.7	15
tt0539554	8.6	5
tt0539652	6.8	8
tt0539733	8.5	401
tt0539805	7.6	293
tt0539936	7.9	207
tt0539944	8.0	20
tt0540184	8.0	59
tt0540285	6.2	11
tt0540323	5.8	8
tt0540334	6.3	9
tt0540599	7.6	15
tt0540618	7.6	22
tt0540639	8.0	24
tt0542209	7.3	13
tt0542226	7.4	7
tt0542376	7.4	18
tt0542383	7.0	24
tt0543518	7.7	27
tt0543524	7.6	15
tt0543542	8.4	28
tt0544046	8.4	5
tt0544131	8.9	8
tt0544216	7.9	8
tt0544476	8.5	30
tt0544562	8.1	34
tt0544565	8.3	50
tt0545092	8.0	41
tt0545498	5.1	37
tt0546979	7.7	97
tt0548156	6.4	5
tt0548798	6.0	5
tt0548833	6.4	5
tt0550429	8.0	46
tt0550915	8.8	5
tt0551022	6.8	112
tt0551372	4.9	23
tt0551410	9.1	934
tt0551739	7.9	27
tt0552213	7.8	32
tt0552275	7.8	64
tt0552317	8.1	74
tt0552346	8.0	68
tt0552347	7.6	53
tt0552877	7.7	9
tt0553329	6.1	44
tt0553332	7.3	58
tt0553457	7.2	74
tt0553491	7.4	45
tt0553512	8.0	80
tt0553680	7.1	7
tt0553817	8.0	32
tt0554238	7.3	20
tt0554246	7.8	11
tt0554342	7.6	16
tt0554678	7.5	33
tt0554697	7.9	73
tt0554698	7.6	27
tt0554712	7.0	20
tt0554778	7.4	5
tt0554887	7.8	5
tt0555190	7.2	100
tt0555472	5.9	11
tt0556128	8.7	16
tt0556283	8.5	673
tt0556552	8.1	16
tt0556912	8.5	8
tt0557948	6.1	16
tt0557959	8.7	21
tt0558260	6.4	25
tt0558270	7.1	31
tt0558620	7.6	28
tt0559149	7.6	52
tt0559189	7.9	46
tt0559525	9.0	6
tt0559679	6.5	13
tt0559769	9.3	244
tt0559939	7.1	27
tt0560111	6.2	18
tt0560200	7.3	31
tt0560275	7.9	37
tt0560323	8.3	40
tt0560423	7.6	36
tt0560459	7.7	55
tt0561183	8.6	7
tt0561464	8.4	5
tt0561489	7.4	8
tt0562682	4.3	19
tt0562846	7.1	184
tt0562857	7.9	303
tt0563044	7.9	7
tt0563102	7.7	13
tt0563121	6.8	5
tt0563318	8.2	6
tt0564433	7.7	20
tt0564473	7.2	8
tt0564619	7.2	5
tt0565076	8.0	28
tt0565585	6.2	10
tt0565598	7.6	34
tt0565980	7.0	22
tt0566169	6.2	13
tt0566424	7.3	36
tt0566445	7.0	33
tt0566460	6.8	45
tt0566609	7.5	8
tt0566658	8.4	10
tt0566860	7.5	18
tt0567077	8.1	55
tt0567180	6.2	39
tt0567286	8.2	5
tt0567484	7.1	28
tt0567554	7.3	42
tt0567977	8.1	158
tt0568005	7.8	224
tt0568073	7.8	299
tt0568412	7.4	46
tt0568471	7.6	34
tt0568628	7.0	80
tt0569054	7.3	22
tt0570001	6.9	20
tt0570171	2.7	7
tt0571484	4.5	10
tt0571495	3.0	6
tt0571512	5.4	8
tt0572171	6.8	5
tt0572582	7.9	18
tt0573845	7.4	5
tt0574233	8.5	219
tt0574541	5.9	14
tt0574722	7.6	15
tt0574735	7.9	13
tt0574887	8.5	10
tt0574985	7.5	8
tt0575366	8.6	20
tt0575460	6.3	19
tt0575607	7.4	5
tt0575899	7.2	17
tt0576009	7.6	13
tt0576204	7.5	22
tt0576279	8.4	9
tt0576334	7.6	12
tt0576509	8.8	5
tt0576575	7.0	9
tt0576576	6.6	8
tt0576598	6.2	8
tt0576606	6.6	16
tt0576615	6.4	16
tt0577028	7.6	9
tt0577097	7.6	66
tt0577124	6.7	49
tt0577278	6.8	41
tt0577366	7.0	43
tt0577490	7.4	29
tt0577495	7.5	12
tt0577517	5.7	7
tt0577546	2.2	26
tt0577575	6.0	6
tt0577673	6.6	10
tt0578115	7.7	447
tt0578209	8.2	39
tt0578513	9.1	356
tt0578621	6.1	7
tt0578758	7.5	6
tt0578922	8.4	8
tt0578934	7.9	8
tt0579744	7.8	32
tt0579869	9.2	17
tt0580068	7.8	6
tt0580169	7.3	67
tt0580174	7.7	94
tt0580192	7.6	58
tt0580260	8.1	110
tt0580282	7.4	68
tt0580399	6.2	13
tt0580463	5.9	20
tt0580484	4.8	9
tt0580730	8.8	5
tt0581231	7.3	24
tt0581235	7.7	10
tt0581624	8.1	18
tt0581824	7.6	11
tt0582079	8.4	446
tt0582157	1.0	5
tt0582422	8.4	413
tt0582564	8.2	375
tt0582662	8.5	41
tt0582730	7.9	15
tt0582739	5.6	53
tt0583000	8.9	386
tt0583461	8.3	2430
tt0583561	8.7	2285
tt0583564	8.8	2520
tt0583598	8.3	2954
tt0583617	8.2	2244
tt0584000	7.4	57
tt0584093	7.2	136
tt0584368	6.3	12
tt0584402	6.8	5
tt0584457	8.6	1381
tt0586011	6.8	6
tt0586120	8.6	11
tt0587178	8.0	23
tt0587191	7.4	22
tt0587221	7.4	28
tt0587512	8.2	118
tt0587555	7.9	141
tt0587574	8.0	81
tt0587580	8.0	88
tt0587611	7.2	76
tt0587783	7.7	18
tt0587794	6.0	6
tt0588003	7.9	22
tt0588021	7.5	22
tt0588104	7.1	98
tt0588125	8.5	399
tt0588145	8.2	397
tt0588148	8.1	413
tt0589743	7.6	129
tt0589760	7.9	146
tt0589819	8.0	185
tt0589840	7.9	223
tt0589852	8.2	193
tt0589996	7.7	35
tt0590054	7.5	21
tt0590724	7.9	41
tt0590832	7.1	29
tt0590859	6.8	24
tt0590939	8.2	25
tt0591045	6.9	15
tt0591080	7.8	34
tt0591364	3.8	201
tt0591747	8.7	44
tt0592582	7.6	38
tt0592739	7.5	28
tt0593233	6.8	20
tt0593283	7.2	19
tt0593295	6.1	17
tt0593319	8.0	193
tt0593481	7.1	8
tt0593922	8.5	16
tt0594049	8.5	55
tt0594423	8.0	61
tt0594432	8.1	61
tt0594578	7.9	53
tt0594739	7.4	10
tt0594875	6.0	22
tt0595163	6.3	6
tt0596196	7.9	66
tt0596212	7.5	55
tt0596615	8.5	6
tt0596959	6.8	12
tt0597226	8.5	62
tt0597506	8.3	38
tt0597926	5.8	6
tt0597983	7.6	44
tt0598063	7.7	61
tt0599350	6.7	6
tt0599733	7.4	140
tt0599787	7.2	148
tt0599843	7.7	22
tt0600222	7.4	10
tt0600563	7.2	21
tt0600805	7.6	57
tt0600941	7.2	12
tt0601047	5.4	8
tt0601122	8.0	24
tt0601367	8.1	129
tt0601486	8.2	17
tt0601543	8.1	31
tt0601554	8.4	30
tt0601724	7.6	34
tt0601758	7.7	39
tt0602163	6.5	54
tt0602428	7.7	93
tt0602433	8.1	83
tt0602443	7.3	57
tt0603407	8.0	121
tt0603443	7.5	124
tt0603472	7.5	128
tt0603476	7.6	108
tt0603491	7.5	113
tt0603527	7.4	102
tt0603555	7.4	106
tt0604389	8.7	56
tt0604422	8.2	81
tt0604441	8.0	90
tt0604534	6.7	28
tt0604557	6.1	24
tt0604595	5.0	5
tt0604833	6.8	11
tt0605395	8.2	6
tt0605421	7.7	7
tt0605716	8.0	6
tt0605765	7.1	9
tt0606031	8.2	1792
tt0608320	7.0	38
tt0608539	7.2	32
tt0609111	7.7	72
tt0609116	7.1	55
tt0609135	7.6	99
tt0609149	8.0	107
tt0609259	8.4	212
tt0609267	8.3	201
tt0609450	8.0	14
tt0609462	6.9	29
tt0609810	8.8	15
tt0610415	7.0	31
tt0610679	7.2	19
tt0610881	7.6	86
tt0610935	7.8	29
tt0611213	7.5	17
tt0611255	7.9	8
tt0611591	7.5	35
tt0611634	6.9	405
tt0611649	6.9	494
tt0611658	7.1	450
tt0611978	7.9	78
tt0611984	7.3	84
tt0612439	7.1	29
tt0612473	7.7	23
tt0613241	7.9	70
tt0613255	9.0	182
tt0613470	8.6	26
tt0613476	8.4	25
tt0613634	7.3	23
tt0613730	7.3	6
tt0613897	7.4	61
tt0614312	9.1	8
tt0614974	7.7	26
tt0615235	7.6	30
tt0616295	7.3	192
tt0616744	7.6	5
tt0617280	7.7	22
tt0617687	7.4	5
tt0617846	7.7	7
tt0618008	6.7	31
tt0618178	9.3	408
tt0618187	8.7	331
tt0619391	7.5	27
tt0619776	7.3	47
tt0619777	7.9	66
tt0619989	8.2	5
tt0620057	8.2	253
tt0620192	7.4	99
tt0620193	7.7	122
tt0620243	7.8	196
tt0620302	7.7	104
tt0620325	7.9	179
tt0620463	1.7	7
tt0620837	7.2	107
tt0620841	7.4	107
tt0621596	5.5	20
tt0621627	7.7	38
tt0621677	5.2	18
tt0621685	6.4	16
tt0623256	8.1	16
tt0624089	6.3	9
tt0624090	7.1	9
tt0624101	5.8	5
tt0624106	5.8	6
tt0624145	7.3	25
tt0624223	8.1	40
tt0624250	8.2	46
tt0624822	8.4	44
tt0624830	7.2	16
tt0625445	7.6	82
tt0625906	7.9	56
tt0628362	7.4	5
tt0629005	7.4	23
tt0629049	8.2	30
tt0629088	6.9	16
tt0629354	7.8	139
tt0629406	7.8	140
tt0629409	7.7	129
tt0629444	7.7	153
tt0629592	7.9	169
tt0629755	8.7	371
tt0629944	8.3	18
tt0630030	8.5	18
tt0630492	6.1	7
tt0630505	8.3	9
tt0630990	7.0	6
tt0631329	7.7	90
tt0631330	7.3	204
tt0631637	8.6	37
tt0631866	7.9	19
tt0631882	7.8	19
tt0632524	7.3	26
tt0633054	8.9	192
tt0633080	9.0	158
tt0633097	8.9	141
tt0633103	9.0	147
tt0633122	8.8	135
tt0634229	7.1	35
tt0635127	7.2	50
tt0635140	7.3	119
tt0635183	7.0	198
tt0635500	7.5	16
tt0635624	6.7	19
tt0636244	6.5	124
tt0636411	7.2	8
tt0636453	7.2	8
tt0636499	6.8	8
tt0636664	7.0	28
tt0636666	7.4	31
tt0637110	6.1	13
tt0637408	8.2	33
tt0637426	8.5	25
tt0638440	8.2	291
tt0638445	7.7	207
tt0638505	6.5	8
tt0639211	6.5	12
tt0639315	7.5	11
tt0639584	8.1	7
tt0639610	8.3	34
tt0639885	7.2	11
tt0640286	8.1	298
tt0640290	9.2	714
tt0640293	8.5	400
tt0640382	8.5	737
tt0640394	7.8	311
tt0640538	6.1	45
tt0640773	7.8	12
tt0641124	8.5	81
tt0641157	8.0	56
tt0641626	7.4	26
tt0641710	7.8	31
tt0641880	7.3	6
tt0641917	8.0	15
tt0642253	7.8	334
tt0642312	8.1	258
tt0642344	7.8	305
tt0642366	7.7	312
tt0642750	6.4	19
tt0642817	7.9	79
tt0642867	8.2	59
tt0642888	6.8	66
tt0643110	6.4	2916
tt0643566	6.4	5
tt0643962	8.0	45
tt0643992	6.8	55
tt0644355	7.6	23
tt0644873	7.5	17
tt0644896	6.5	16
tt0644996	8.4	14
tt0645008	8.9	14
tt0645020	8.7	14
tt0645098	8.8	19
tt0645123	7.5	31
tt0645143	7.8	46
tt0645884	6.0	6
tt0646031	7.9	44
tt0646082	8.5	32
tt0646143	8.0	25
tt0646310	5.6	14
tt0647109	8.4	172
tt0647367	9.0	6
tt0647486	8.2	600
tt0647589	7.5	13
tt0648039	7.7	18
tt0648090	8.2	10
tt0648127	6.6	7
tt0648182	8.0	7
tt0648199	8.2	5
tt0648269	7.7	189
tt0648587	5.0	10
tt0648695	6.2	18
tt0648708	8.4	41
tt0649234	7.1	68
tt0649358	7.9	48
tt0649802	7.8	21
tt0649860	8.2	17
tt0650037	7.1	20
tt0650099	7.4	17
tt0650115	7.9	24
tt0650494	4.1	7
tt0650626	8.0	410
tt0650634	7.8	491
tt0650913	7.6	5
tt0650987	7.8	264
tt0651625	7.3	9
tt0651831	5.8	6
tt0651841	9.0	876
tt0651850	8.6	782
tt0653134	7.8	91
tt0653304	7.6	5
tt0653429	7.6	51
tt0653755	6.5	13
tt0653765	7.0	21
tt0653885	6.1	15
tt0654476	8.7	55
tt0654510	7.2	25
tt0654539	7.2	23
tt0654966	8.6	184
tt0654990	7.7	25
tt0655264	6.9	53
tt0655266	6.4	58
tt0655271	6.8	57
tt0655332	7.5	6
tt0655422	7.8	230
tt0656286	8.4	31
tt0656363	7.7	42
tt0656367	7.9	49
tt0656374	8.2	37
tt0656819	8.8	44
tt0657003	7.1	7
tt0657040	8.4	7
tt0657328	8.4	125
tt0657475	7.5	21
tt0657533	8.1	21
tt0658007	8.1	570
tt0658809	6.4	5
tt0658890	7.0	7
tt0658894	6.8	9
tt0659839	6.8	6
tt0659998	8.2	25
tt0660003	8.2	30
tt0660179	6.9	71
tt0660434	7.3	7
tt0660662	7.7	58
tt0660756	8.0	52
tt0661182	8.2	224
tt0661184	8.2	219
tt0662160	7.6	19
tt0662401	8.8	139
tt0662403	8.5	116
tt0662443	6.6	5
tt0663898	8.5	287
tt0664277	7.8	53
tt0664287	7.0	52
tt0664298	8.1	28
tt0664322	7.6	22
tt0664510	8.4	2689
tt0665431	8.6	51
tt0665700	9.1	24
tt0665708	7.7	11
tt0666200	6.5	13
tt0666207	7.5	10
tt0666250	8.7	231
tt0666564	8.7	259
tt0666990	6.3	10
tt0667102	3.8	5
tt0667281	7.5	27
tt0667781	8.4	5
tt0667942	7.2	107
tt0668290	8.4	590
tt0668413	8.4	5
tt0668687	5.9	14
tt0669282	8.3	9
tt0669703	7.6	24
tt0670089	8.4	5
tt0670273	8.6	49
tt0670865	6.3	7
tt0671857	8.2	5
tt0672571	6.2	5
tt0672588	9.0	26
tt0673206	7.9	109
tt0673232	8.2	160
tt0673422	7.9	83
tt0673842	8.5	11
tt0674004	7.1	14
tt0674023	7.0	12
tt0674117	8.2	23
tt0674130	7.3	9
tt0674151	6.7	11
tt0674154	7.2	18
tt0674166	8.2	17
tt0674630	5.3	9
tt0674692	7.9	36
tt0674702	7.2	21
tt0676179	7.4	725
tt0676188	7.7	883
tt0676438	7.0	5
tt0677431	7.3	27
tt0677539	6.3	55
tt0677810	8.3	26
tt0678487	8.7	2507
tt0678556	8.0	8
tt0678570	7.8	6
tt0678824	6.7	7
tt0678911	6.5	6
tt0679047	7.8	6
tt0679109	7.3	9
tt0679133	7.7	6
tt0679317	7.5	45
tt0680032	8.1	18
tt0680040	8.5	22
tt0681126	7.4	230
tt0681187	8.2	194
tt0681452	6.0	10
tt0681846	7.2	45
tt0681858	7.7	34
tt0681876	6.9	46
tt0681994	9.1	18
tt0682405	7.6	5
tt0682409	7.8	5
tt0682981	7.7	42
tt0683575	8.9	8
tt0683859	7.9	9
tt0683875	6.9	51
tt0683939	7.9	17
tt0684242	5.5	14
tt0684259	4.4	15
tt0684335	7.2	6
tt0684408	6.7	6
tt0684434	6.5	6
tt0684530	6.8	6
tt0684667	8.1	31
tt0685072	7.4	19
tt0685180	7.1	60
tt0685305	8.9	134
tt0685410	6.7	6
tt0686446	6.5	17
tt0686622	8.0	45
tt0686740	8.3	77
tt0686938	7.2	25
tt0687220	8.0	34
tt0687759	7.1	27
tt0687797	5.8	10
tt0688117	8.0	67
tt0688202	5.3	6
tt0688847	7.4	116
tt0688932	7.3	149
tt0689561	4.7	7
tt0689854	4.7	6
tt0690472	8.4	46
tt0690757	7.8	11
tt0690956	7.1	9
tt0691323	6.4	41
tt0691384	7.9	45
tt0693168	8.2	119
tt0693395	7.9	46
tt0693449	7.5	48
tt0693564	7.5	55
tt0693576	7.5	39
tt0693967	8.1	241
tt0694088	7.9	46
tt0694483	7.4	36
tt0694510	8.1	50
tt0694648	7.3	56
tt0694756	6.0	40
tt0694765	5.8	37
tt0694769	5.7	48
tt0694781	6.3	37
tt0694842	4.7	32
tt0694848	5.5	45
tt0694952	6.5	37
tt0694983	5.8	39
tt0695004	7.9	28
tt0695314	5.7	6
tt0695525	7.8	24
tt0695894	4.2	6
tt0695912	7.9	7
tt0696192	7.5	11
tt0696276	6.5	14
tt0696703	7.9	13
tt0696866	8.9	8
tt0696927	6.0	79
tt0697130	8.9	12
tt0697324	8.2	16
tt0697418	8.3	6
tt0697493	7.7	14
tt0697571	7.6	5
tt0697654	8.4	1145
tt0698142	7.1	15
tt0698583	8.3	24
tt0698655	7.4	304
tt0699013	7.2	6
tt0699193	7.5	8
tt0699239	7.4	17
tt0699367	7.4	5
tt0699956	2.0	6
tt0700643	7.8	10
tt0700644	6.5	10
tt0700763	3.2	31
tt0700801	6.8	21
tt0700941	7.2	19
tt0701012	7.6	25
tt0701163	8.2	1356
tt0701314	9.2	66
tt0701694	4.9	14
tt0701722	5.5	13
tt0702010	7.9	779
tt0702067	7.1	50
tt0702163	6.1	30
tt0702452	7.1	8
tt0702735	5.1	72
tt0702971	8.2	657
tt0703302	8.1	11
tt0703455	8.5	6
tt0703684	5.6	8
tt0703767	7.7	61
tt0703778	7.9	36
tt0703786	7.4	34
tt0704373	8.0	12
tt0705249	9.3	2686
tt0705308	7.1	9
tt0705883	6.5	11
tt0705961	8.3	1636
tt0706311	7.3	111
tt0706660	7.9	21
tt0706805	5.7	22
tt0706853	7.9	161
tt0707348	8.4	159
tt0707949	8.8	6
tt0708045	6.5	20
tt0708264	5.5	6
tt0708810	6.5	2290
tt0708813	8.1	1669
tt0708878	8.5	1065
tt0708916	7.4	776
tt0709206	7.6	597
tt0709218	9.5	1684
tt0709285	6.5	17
tt0709299	6.9	11
tt0709935	5.8	38
tt0710019	6.7	27
tt0710053	6.1	22
tt0710119	8.0	26
tt0710610	7.2	17
tt0711099	7.6	7
tt0711578	7.6	28
tt0712271	5.6	31
tt0712938	8.5	109
tt0713634	8.0	6
tt0713852	7.4	14
tt0713908	7.4	9
tt0713991	8.0	10
tt0714737	6.8	5
tt0715447	7.3	23
tt0716857	6.4	462
tt0716944	5.1	123
tt0717473	5.8	60
tt0717959	7.3	11
tt0718020	5.2	6
tt0718595	7.7	20
tt0719489	8.3	9
tt0720188	7.6	460
tt0720270	7.1	9
tt0720342	6.1	7
tt0720885	8.7	37
tt0720917	8.0	43
tt0720959	8.8	45
tt0722947	7.4	48
tt0722960	7.3	45
tt0723382	8.8	27
tt0723700	7.9	9
tt0723706	7.2	9
tt0723745	7.8	8
tt0723823	8.0	11
tt0724015	8.3	32
tt0724086	7.4	5
tt0724998	7.0	5
tt0726195	7.2	9
tt0726751	8.2	5
tt0726998	5.7	6
tt0727409	8.8	5
tt0727616	6.8	5
tt0727771	8.7	6
tt0728010	7.5	6
tt0728507	8.3	6
tt0728747	6.8	5
tt0729699	7.2	144
tt0729702	7.2	136
tt0732073	8.8	32
tt0732131	8.7	20
tt0732705	9.1	15
tt0732714	8.0	8
tt0732773	6.6	27
tt0732931	9.0	300
tt0733356	6.8	6
tt0733586	8.1	9
tt0734456	9.0	10
tt0734512	6.8	5
tt0734551	6.5	1260
tt0734586	8.9	1862
tt0734722	7.3	170
tt0734723	7.3	173
tt0734740	7.1	217
tt0734770	7.3	279
tt0735035	8.5	36
tt0735079	7.6	14
tt0735163	8.5	911
tt0735876	7.8	23
tt0738744	5.4	5
tt0738986	7.7	6
tt0739010	7.8	5
tt0739021	7.2	5
tt0739154	9.7	7
tt0739164	8.6	5
tt0739858	7.8	13
tt0740852	7.2	9
tt0740914	8.0	27
tt0740976	8.0	10
tt0741071	7.9	30
tt0741690	6.8	36
tt0742235	2.2	8
tt0742340	8.6	56
tt0743181	8.3	30
tt0743203	7.7	17
